DataDate,UpdateTime,AcctIDByMXZ,SecurityID,WindCode,Symbol,TgtQty,MarginOrNotMark,AvlQtyInPrivatePool,AvlQtyInPublicPool,QuotaRealTime,QuotaToTerminate,QuotaOnLastTrdDate,OrdQtyFromPublicSecLoan,OrdQtyFromPrivateSecLoan,OrdQtyFromPrivateSSQSecLoan,OrdQtyFromPrivateJPQSecLoan,OrdQtyFromOutsideSource
20210119,130941,8111_m_huat_9239,000955,000955.SZ,欣龙控股,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0
20210119,130941,8111_m_huat_9239,000957,000957.SZ,中通客车,28100,1,0,0,0.0,0.0,0,0.0,0.0,0,0,28100
20210119,130941,8111_m_huat_9239,000962,000962.SZ,东方钽业,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0
20210119,130941,8111_m_huat_9239,000980,000980.SZ,*ST众泰,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0
20210119,130941,8111_m_huat_9239,000981,000981.SZ,*ST银亿,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0
20210119,130941,8111_m_huat_9239,000985,000985.SZ,大庆华科,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0
20210119,130941,8111_m_huat_9239,000993,000993.SZ,闽东电力,31200,1,0,0,0.0,0.0,0,0.0,0.0,0,0,31200
20210119,130941,8111_m_huat_9239,001896,001896.SZ,豫能控股,23300,1,0,0,0.0,0.0,0,0.0,0.0,0,0,23300
20210119,130941,8111_m_huat_9239,002005,002005.SZ,ST德豪,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0
20210119,130941,8111_m_huat_9239,002006,002006.SZ,精功科技,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0
20210119,130941,8111_m_huat_9239,002009,002009.SZ,天奇股份,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0
20210119,130941,8111_m_huat_9239,002017,002017.SZ,东信和平,17500,1,0,0,0.0,0.0,0,0.0,0.0,0,0,17500
20210119,130941,8111_m_huat_9239,002021,002021.SZ,ST中捷,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0
20210119,130941,8111_m_huat_9239,002026,002026.SZ,山东威达,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0
20210119,130941,8111_m_huat_9239,002041,002041.SZ,登海种业,9800,1,0,0,0.0,0.0,0,0.0,0.0,0,0,9800
20210119,130941,8111_m_huat_9239,002042,002042.SZ,华孚时尚,0,1,0,0,0.0,0.0,0,0.0,0.0,0,0,0
20210119,130941,8111_m_huat_9239,002044,002044.SZ,美年健康,14500,1,0,0,0.0,0.0,0,0.0,0.0,0,0,14500
20210119,130941,8111_m_huat_9239,002046,002046.SZ,国机精工,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0
20210119,130941,8111_m_huat_9239,002052,002052.SZ,*ST同洲,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0
20210119,130941,8111_m_huat_9239,002058,002058.SZ,威尔泰,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0
20210119,130941,8111_m_huat_9239,002069,002069.SZ,獐子岛,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0
20210119,130941,8111_m_huat_9239,002071,002071.SZ,*ST长城,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0
20210119,130941,8111_m_huat_9239,002072,002072.SZ,ST凯瑞,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0
20210119,130941,8111_m_huat_9239,002074,002074.SZ,国轩高科,5300,1,0,0,0.0,0.0,0,0.0,0.0,0,0,5300
20210119,130941,8111_m_huat_9239,002076,002076.SZ,*ST雪莱,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0
20210119,130941,8111_m_huat_9239,002082,002082.SZ,万邦德,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0
20210119,130941,8111_m_huat_9239,002084,002084.SZ,海鸥住工,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0
20210119,130941,8111_m_huat_9239,002086,002086.SZ,*ST东洋,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0
20210119,130941,8111_m_huat_9239,002089,002089.SZ,ST新海,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0
20210119,130941,8111_m_huat_9239,002094,002094.SZ,青岛金王,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0
20210119,130941,8111_m_huat_9239,002095,002095.SZ,生意宝,14500,1,0,0,0.0,0.0,0,0.0,0.0,0,0,14500
20210119,130941,8111_m_huat_9239,002096,002096.SZ,南岭民爆,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0
20210119,130941,8111_m_huat_9239,002098,002098.SZ,浔兴股份,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0
20210119,130941,8111_m_huat_9239,002105,002105.SZ,信隆健康,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0
20210119,130941,8111_m_huat_9239,002108,002108.SZ,沧州明珠,0,1,0,0,0.0,0.0,0,0.0,0.0,0,0,0
20210119,130941,8111_m_huat_9239,002112,002112.SZ,三变科技,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0
20210119,130941,8111_m_huat_9239,002113,002113.SZ,*ST天润,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0
20210119,130941,8111_m_huat_9239,002115,002115.SZ,三维通信,33900,1,0,0,0.0,0.0,0,0.0,0.0,0,0,33900
20210119,130941,8111_m_huat_9239,002118,002118.SZ,紫鑫药业,0,1,0,0,0.0,0.0,0,0.0,0.0,0,0,0
20210119,130941,8111_m_huat_9239,002127,002127.SZ,南极电商,20600,1,0,0,0.0,0.0,0,0.0,0.0,0,0,20600
20210119,130941,8111_m_huat_9239,002132,002132.SZ,恒星科技,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0
20210119,130941,8111_m_huat_9239,002136,002136.SZ,安纳达,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0
20210119,130941,8111_m_huat_9239,002141,002141.SZ,贤丰控股,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0
20210119,130941,8111_m_huat_9239,002144,002144.SZ,宏达高科,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0
20210119,130941,8111_m_huat_9239,002147,002147.SZ,*ST新光,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0
20210119,130941,8111_m_huat_9239,002149,002149.SZ,西部材料,13400,1,0,0,0.0,0.0,0,0.0,0.0,0,0,13400
20210119,130941,8111_m_huat_9239,002160,002160.SZ,常铝股份,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0
20210119,130941,8111_m_huat_9239,002162,002162.SZ,悦心健康,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0
20210119,130941,8111_m_huat_9239,002164,002164.SZ,宁波东力,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0
20210119,130941,8111_m_huat_9239,002166,002166.SZ,莱茵生物,27000,1,0,0,0.0,0.0,0,0.0,0.0,0,0,27000
