DataDate,UpdateTime,AcctIDByMXZ,SecurityID,WindCode,Symbol,TgtQty,MarginOrNotMark,AvlQtyInPrivatePool,AvlQtyInPublicPool,QuotaRealTime,QuotaToTerminate,QuotaOnLastTrdDate,OrdQtyFromPublicSecLoan,OrdQtyFromPrivateSecLoan,OrdQtyFromPrivateSSQSecLoan,OrdQtyFromPrivateJPQSecLoan,OrdQtyFromOutsideSource
20210222,000652,3031_m_hait_1905,000892,000892.SZ,欢瑞世纪,0,0,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,000893,000893.SZ,亚钾国际,0,0,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,000901,000901.SZ,航天科技,24300,1,0,0,N/A,0,0,0,0,0,0,24300
20210222,000652,3031_m_hait_1905,000903,000903.SZ,云内动力,0,1,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,000908,000908.SZ,景峰医药,0,0,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,000918,000918.SZ,嘉凯城,32000,1,0,0,N/A,0,0,0,0,0,0,32000
20210222,000652,3031_m_hait_1905,000920,000920.SZ,南方汇通,0,0,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,000923,000923.SZ,河钢资源,0,0,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,000929,000929.SZ,兰州黄河,0,0,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,000933,000933.SZ,神火股份,22200,1,0,0,N/A,0,0,0,0,0,0,22200
20210222,000652,3031_m_hait_1905,000936,000936.SZ,华西股份,29900,1,0,0,N/A,0,0,0,0,0,0,29900
20210222,000652,3031_m_hait_1905,000949,000949.SZ,新乡化纤,0,0,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,000960,000960.SZ,锡业股份,13200,1,0,0,N/A,0,0,0,0,0,0,13200
20210222,000652,3031_m_hait_1905,000972,000972.SZ,ST中基,0,0,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,000980,000980.SZ,*ST众泰,0,0,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,000985,000985.SZ,大庆华科,0,0,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,000996,000996.SZ,中国中期,20600,1,0,0,N/A,0,0,0,0,0,0,20600
20210222,000652,3031_m_hait_1905,001896,001896.SZ,豫能控股,34100,1,0,0,N/A,0,0,0,0,0,0,34100
20210222,000652,3031_m_hait_1905,002002,002002.SZ,鸿达兴业,0,1,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002006,002006.SZ,精功科技,0,0,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002009,002009.SZ,天奇股份,0,0,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002021,002021.SZ,ST中捷,0,0,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002031,002031.SZ,巨轮智能,0,0,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002042,002042.SZ,华孚时尚,0,1,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002044,002044.SZ,美年健康,11200,1,0,0,N/A,0,0,0,0,0,0,11200
20210222,000652,3031_m_hait_1905,002052,002052.SZ,*ST同洲,0,0,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002054,002054.SZ,德美化工,17000,1,0,0,N/A,0,0,0,0,0,0,17000
20210222,000652,3031_m_hait_1905,002055,002055.SZ,得润电子,18400,1,0,0,N/A,0,0,0,0,0,0,18400
20210222,000652,3031_m_hait_1905,002058,002058.SZ,威尔泰,0,0,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002068,002068.SZ,黑猫股份,0,0,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002069,002069.SZ,獐子岛,0,0,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002072,002072.SZ,*ST凯瑞,0,0,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002082,002082.SZ,万邦德,0,0,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002084,002084.SZ,海鸥住工,0,0,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002086,002086.SZ,*ST东洋,0,0,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002088,002088.SZ,鲁阳节能,0,0,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002089,002089.SZ,ST新海,0,0,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002090,002090.SZ,金智科技,0,0,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002092,002092.SZ,中泰化学,17800,1,0,0,N/A,0,0,0,0,0,0,17800
20210222,000652,3031_m_hait_1905,002094,002094.SZ,青岛金王,0,0,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002096,002096.SZ,南岭民爆,0,0,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002103,002103.SZ,广博股份,0,0,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002109,002109.SZ,兴化股份,0,0,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002112,002112.SZ,三变科技,0,0,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002113,002113.SZ,*ST天润,0,0,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002118,002118.SZ,紫鑫药业,0,1,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002125,002125.SZ,湘潭电化,0,0,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002127,002127.SZ,南极电商,17400,1,0,0,N/A,0,0,0,0,0,0,17400
20210222,000652,3031_m_hait_1905,002134,002134.SZ,天津普林,0,0,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002139,002139.SZ,拓邦股份,0,0,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002141,002141.SZ,贤丰控股,0,0,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002145,002145.SZ,中核钛白,19400,1,0,0,N/A,0,0,0,0,0,0,19400
20210222,000652,3031_m_hait_1905,002147,002147.SZ,*ST新光,0,0,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002148,002148.SZ,北纬科技,0,1,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002149,002149.SZ,西部材料,14100,1,0,0,N/A,0,0,0,0,0,0,14100
20210222,000652,3031_m_hait_1905,002161,002161.SZ,远望谷,0,1,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002162,002162.SZ,悦心健康,0,0,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002164,002164.SZ,宁波东力,0,0,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002168,002168.SZ,惠程科技,0,1,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002172,002172.SZ,澳洋健康,0,0,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002173,002173.SZ,创新医疗,0,0,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002174,002174.SZ,游族网络,18100,1,0,0,N/A,0,0,0,0,0,0,18100
20210222,000652,3031_m_hait_1905,002176,002176.SZ,*ST江特,0,0,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002177,002177.SZ,御银股份,38700,1,0,0,N/A,0,0,0,0,0,0,38700
20210222,000652,3031_m_hait_1905,002178,002178.SZ,延华智能,0,0,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002184,002184.SZ,海得控制,0,0,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002188,002188.SZ,*ST巴士,0,0,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002189,002189.SZ,中光学,12300,1,0,0,N/A,0,0,0,0,0,0,12300
20210222,000652,3031_m_hait_1905,002195,002195.SZ,二三四五,0,1,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002196,002196.SZ,方正电机,0,0,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002199,002199.SZ,东晶电子,0,0,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002200,002200.SZ,ST云投,0,0,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002201,002201.SZ,九鼎新材,0,0,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002207,002207.SZ,准油股份,0,0,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002217,002217.SZ,合力泰,0,1,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002219,002219.SZ,*ST恒康,0,0,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002227,002227.SZ,奥特迅,0,0,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002229,002229.SZ,鸿博股份,33600,1,0,0,N/A,0,0,0,0,0,0,33600
20210222,000652,3031_m_hait_1905,002231,002231.SZ,奥维通信,0,0,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002234,002234.SZ,民和股份,13100,1,0,0,N/A,0,0,0,0,0,0,13100
20210222,000652,3031_m_hait_1905,002235,002235.SZ,安妮股份,0,1,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002239,002239.SZ,奥特佳,0,1,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002240,002240.SZ,盛新锂能,8300,1,0,0,N/A,0,0,0,0,0,0,8300
20210222,000652,3031_m_hait_1905,002245,002245.SZ,蔚蓝锂芯,0,0,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002248,002248.SZ,华东数控,0,0,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002256,002256.SZ,*ST兆新,0,0,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002263,002263.SZ,大东南,0,0,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002269,002269.SZ,美邦服饰,0,1,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002280,002280.SZ,*ST联络,0,0,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002288,002288.SZ,超华科技,24900,1,0,0,N/A,0,0,0,0,0,0,24900
20210222,000652,3031_m_hait_1905,002289,002289.SZ,ST宇顺,0,0,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002291,002291.SZ,星期六,11700,1,0,0,N/A,0,0,0,0,0,0,11700
20210222,000652,3031_m_hait_1905,002295,002295.SZ,精艺股份,0,0,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002297,002297.SZ,博云新材,30300,1,0,0,N/A,0,0,0,0,0,0,30300
20210222,000652,3031_m_hait_1905,002305,002305.SZ,南国置业,0,0,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002306,002306.SZ,ST云网,0,0,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002308,002308.SZ,威创股份,0,1,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002309,002309.SZ,中利集团,0,0,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002313,002313.SZ,日海智能,18900,1,0,0,N/A,0,0,0,0,0,0,18900
20210222,000652,3031_m_hait_1905,002316,002316.SZ,亚联发展,0,0,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002321,002321.SZ,华英农业,0,1,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002323,002323.SZ,*ST雅博,0,0,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002328,002328.SZ,新朋股份,0,0,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002331,002331.SZ,皖通科技,0,0,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002335,002335.SZ,科华数据,0,0,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002340,002340.SZ,格林美,23500,1,0,0,N/A,0,0,0,0,0,0,23500
20210222,000652,3031_m_hait_1905,002341,002341.SZ,新纶科技,0,0,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002342,002342.SZ,巨力索具,0,0,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002343,002343.SZ,慈文传媒,0,0,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002347,002347.SZ,泰尔股份,0,0,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002348,002348.SZ,高乐股份,0,0,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002351,002351.SZ,漫步者,13900,1,0,0,N/A,0,0,0,0,0,0,13900
20210222,000652,3031_m_hait_1905,002355,002355.SZ,兴民智通,38700,1,0,0,N/A,0,0,0,0,0,0,38700
20210222,000652,3031_m_hait_1905,002356,002356.SZ,*ST赫美,0,0,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002360,002360.SZ,同德化工,0,0,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002366,002366.SZ,台海核电,0,1,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002370,002370.SZ,亚太药业,0,1,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002374,002374.SZ,中锐股份,0,0,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002377,002377.SZ,国创高新,0,0,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002378,002378.SZ,章源钨业,29000,1,0,0,N/A,0,0,0,0,0,0,29000
20210222,000652,3031_m_hait_1905,002383,002383.SZ,合众思壮,35100,1,0,0,N/A,0,0,0,0,0,0,35100
20210222,000652,3031_m_hait_1905,002400,002400.SZ,省广集团,0,1,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002407,002407.SZ,多氟多,9000,1,0,0,N/A,0,0,0,0,0,0,9000
20210222,000652,3031_m_hait_1905,002411,002411.SZ,延安必康,0,1,0,0,N/A,0,0,0,0,0,0,0
20210222,000652,3031_m_hait_1905,002413,002413.SZ,雷科防务,31100,1,0,0,N/A,0,0,0,0,0,0,31100
20210222,000652,3031_m_hait_1905,002416,002416.SZ,爱施德,20700,1,0,0,N/A,0,0,0,0,0,0,20700
20210222,000652,3031_m_hait_1905,002417,002417.SZ,深南股份,0,0,0,0,N/A,0,0,0,0,0,0,0
