fund_account,asset_prop,exchange_type,stock_code,stock_name,stock_type,current_amount,hold_amount,enable_amount,last_price,cost_price,income_balance,hand_flag,market_value,av_buy_price,av_income_balance,cost_balance,uncome_buy_amount,uncome_sell_amount,entrust_sell_amount,real_buy_amount,real_sell_amount,asset_price,keep_cost_price,assure_ratio
900010001362,7,1,603131,上海沪工,0,6600.000,7500.000,6600.000,24.580,23.093,9812.080,0,162228.000,24.470,24406.700,152415.920,0.000,0.000,0.000,0.000,900.000,24.580,23.093,0.650
900010001362,7,2,000910,大亚圣象,0,100.000,100.000,100.000,13.820,12.270,155.040,0,1382.000,13.590,112.930,1226.960,0.000,0.000,0.000,0.000,0.000,13.820,12.270,0.500
900010001362,7,2,300184,力源信息,c,200.000,0.000,0.000,4.880,4.911,-6.220,0,976.000,0.000,0.000,982.220,0.000,0.000,0.000,200.000,0.000,4.880,4.911,0.650
900010001362,7,1,600779,水井坊,0,9900.000,10100.000,9900.000,83.360,90.961,-75251.760,0,825264.000,88.347,21710.890,900515.760,0.000,0.000,0.000,0.000,200.000,83.360,90.961,0.700
900010001362,7,1,688030,山石网科,e,200.000,0.000,0.000,39.490,39.722,-46.400,0,7898.000,0.000,0.000,7944.400,0.000,0.000,0.000,200.000,0.000,39.490,39.722,0.650
900010001362,7,1,600195,中牧股份,0,500.000,0.000,0.000,12.450,12.612,-81.130,0,6225.000,0.000,0.000,6306.130,0.000,0.000,0.000,500.000,0.000,12.450,12.612,0.650
900010001362,7,1,603569,长久物流,0,100.000,0.000,0.000,7.200,7.242,-4.170,0,720.000,0.000,0.000,724.170,0.000,0.000,0.000,100.000,0.000,7.200,7.242,0.650
900010001362,7,1,600188,兖州煤业,0,300.000,0.000,0.000,10.160,10.292,-39.620,0,3048.000,0.000,0.000,3087.620,0.000,0.000,0.000,300.000,0.000,10.160,10.292,0.650
900010001362,7,2,300624,万兴科技,c,400.000,200.000,0.000,58.580,59.023,-177.160,0,23432.000,59.500,0.000,23609.160,0.000,0.000,0.000,400.000,200.000,58.580,59.023,0.650
900010001362,7,1,600584,长电科技,0,15700.000,8700.000,7000.000,47.170,48.057,-13925.990,0,740569.000,48.843,-4285.920,754494.990,0.000,0.000,0.000,8700.000,1700.000,47.170,48.057,0.000
900010001362,7,2,300102,乾照光电,c,900.000,900.000,0.000,5.970,5.509,415.100,0,5373.000,5.500,0.000,4957.900,0.000,0.000,0.000,900.000,900.000,5.970,5.509,0.000
900010001362,7,2,300358,楚天科技,c,100.000,0.000,0.000,10.290,10.382,-9.230,0,1029.000,0.000,0.000,1038.230,0.000,0.000,0.000,100.000,0.000,10.290,10.382,0.650
900010001362,7,2,300203,聚光科技,c,300.000,0.000,0.000,12.600,12.832,-69.710,0,3780.000,0.000,0.000,3849.710,0.000,0.000,0.000,300.000,0.000,12.600,12.832,0.650
900010001362,7,2,300440,运达科技,c,500.000,500.000,0.000,7.530,6.854,337.930,0,3765.000,7.594,208.730,3427.070,0.000,0.000,0.000,500.000,500.000,7.530,6.854,0.650
900010001362,7,1,600623,华谊集团,0,100.000,100.000,100.000,5.640,6.649,-100.910,0,564.000,5.643,-79.810,664.910,0.000,0.000,0.000,0.000,0.000,5.640,6.649,0.650
900010001362,7,1,600316,洪都航空,0,6000.000,6000.000,0.000,51.700,-47.957,597943.080,0,310200.000,52.397,541676.400,-287743.080,0.000,0.000,0.000,6000.000,6000.000,51.700,-47.957,0.000
900010001362,7,2,000810,创维数字,0,100.000,100.000,100.000,8.030,8.111,-8.140,0,803.000,8.110,0.000,811.140,0.000,0.000,0.000,0.000,0.000,8.030,8.111,0.650
900010001362,7,2,300219,鸿利智汇,c,1203.000,1203.000,1203.000,10.080,38.395,-34063.530,0,12126.240,10.231,-32694.020,46189.770,0.000,0.000,0.000,0.000,0.000,10.080,38.395,0.000
900010001362,7,1,600058,五矿发展,0,100.000,0.000,0.000,6.520,6.592,-7.160,0,652.000,0.000,0.000,659.160,0.000,0.000,0.000,100.000,0.000,6.520,6.592,0.650
900010001362,7,1,600603,广汇物流,0,100.000,100.000,100.000,4.590,4.541,4.920,0,459.000,4.540,0.000,454.080,0.000,0.000,0.000,0.000,0.000,4.590,4.541,0.650
900010001362,7,1,600096,云天化,0,2000.000,0.000,0.000,6.370,6.415,-89.280,0,12740.000,0.000,0.000,12829.280,0.000,0.000,0.000,2000.000,0.000,6.370,6.415,0.590
900010001362,7,1,603919,金徽酒,0,20800.000,39500.000,20800.000,32.870,36.697,-79609.220,0,683696.000,35.162,18109.550,763305.220,0.000,0.000,0.000,0.000,18700.000,32.870,36.697,0.630
900010001362,7,1,603612,索通发展,0,900.000,100.000,0.000,13.540,13.608,-60.950,0,12186.000,14.110,-23.080,12246.950,0.000,0.000,0.000,900.000,100.000,13.540,13.608,0.650
900010001362,7,2,002583,海能达,0,100.000,100.000,100.000,6.360,6.260,10.030,0,636.000,6.450,9.140,625.970,0.000,0.000,0.000,0.000,0.000,6.360,6.260,0.400
900010001362,7,2,300573,兴齐眼药,c,200.000,100.000,100.000,99.110,99.902,-158.440,0,19822.000,100.130,0.000,19980.440,0.000,0.000,0.000,100.000,0.000,99.110,99.902,0.550
900010001362,7,1,603233,大参林,0,800.000,800.000,700.000,91.700,88.156,2834.910,0,73360.000,89.289,951.910,70525.090,0.000,0.000,0.000,100.000,100.000,91.700,88.156,0.650
900010001362,7,2,000977,浪潮信息,0,5300.000,4100.000,4100.000,30.380,30.085,1565.600,0,161014.000,30.302,1406.640,159448.400,0.000,0.000,0.000,1200.000,0.000,30.380,30.085,0.500
900010001362,7,1,600809,山西汾酒,0,1850.000,1850.000,50.000,358.000,396.681,-71560.540,0,662300.000,376.016,-38502.550,733860.540,0.000,0.000,0.000,1800.000,1800.000,358.000,396.681,0.550
900010001362,7,1,600805,悦达投资,0,300.000,300.000,300.000,4.010,4.061,-15.200,0,1203.000,4.060,0.000,1218.200,0.000,0.000,0.000,0.000,0.000,4.010,4.061,0.540
900010001362,7,2,000301,东方盛虹,0,32855.000,32939.000,55.000,13.880,14.655,-25460.110,0,456027.400,12.570,-64568.570,481487.510,0.000,0.000,0.000,32800.000,32884.000,13.880,14.655,0.540
900010001362,7,2,300132,青松股份,c,2200.000,2200.000,2200.000,19.260,20.033,-1699.800,0,42372.000,20.071,174.570,44071.800,0.000,0.000,0.000,0.000,0.000,19.260,20.033,0.650
900010001362,7,2,000636,风华高科,0,100.000,100.000,0.000,34.450,97.807,-6335.660,0,3445.000,34.945,-6827.960,9780.660,0.000,0.000,0.000,100.000,100.000,34.450,97.807,0.650
900010001362,7,1,600428,中远海特,0,2900.000,2900.000,0.000,4.770,4.357,1196.940,0,13833.000,4.460,0.000,12636.060,0.000,0.000,0.000,2900.000,2900.000,4.770,4.357,0.540
900010001362,7,1,603690,至纯科技,0,4500.000,0.000,0.000,46.100,46.485,-1733.750,0,207450.000,0.000,0.000,209183.750,0.000,0.000,0.000,4500.000,0.000,46.100,46.485,0.650
