fund_account,asset_prop,exchange_type,stock_code,stock_name,stock_type,current_amount,hold_amount,enable_amount,last_price,cost_price,income_balance,hand_flag,market_value,av_buy_price,av_income_balance,cost_balance,uncome_buy_amount,uncome_sell_amount,entrust_sell_amount,real_buy_amount,real_sell_amount,asset_price,keep_cost_price,assure_ratio
900010001362,7,2,300348,长亮科技,c,100.000,300.000,100.000,18.500,17.050,145.040,0,1850.000,18.435,62.950,1704.960,0.000,0.000,200.000,0.000,200.000,18.500,17.050,0.650
900010001362,7,2,300587,天铁股份,c,0.000,100.000,0.000,12.240,0.000,-8151.400,0,0.000,11.275,-8038.570,8151.400,0.000,0.000,100.000,0.000,100.000,12.240,11.275,0.650
900010001362,7,2,300020,银江股份,c,100.000,100.000,100.000,7.700,9.576,-187.630,0,770.000,7.640,-148.360,957.630,0.000,0.000,0.000,0.000,0.000,7.700,9.576,0.650
900010001362,7,1,600584,长电科技,0,2400.000,2400.000,0.000,45.000,44.677,775.400,0,108000.000,46.515,3391.990,107224.600,0.000,0.000,2400.000,2400.000,2400.000,45.000,44.677,0.000
900010001362,7,1,603501,韦尔股份,0,400.000,400.000,0.000,286.000,231.233,21906.910,0,114400.000,297.300,10863.120,92493.090,0.000,0.000,400.000,400.000,400.000,286.000,231.233,0.000
900010001362,7,2,002342,巨力索具,0,200700.000,200700.000,0.000,5.220,5.722,-100780.430,0,1047654.000,5.856,101277.740,1148434.430,0.000,0.000,200700.000,200700.000,200700.000,5.220,5.722,0.000
900010001362,7,2,002398,垒知集团,0,100.000,0.000,0.000,7.720,7.752,-3.190,0,772.000,0.000,0.000,775.190,0.000,0.000,0.000,100.000,0.000,7.720,7.752,0.650
900010001362,7,2,002625,光启技术,0,5200.000,19100.000,0.000,27.610,25.410,11438.600,0,143572.000,27.854,12344.380,132133.400,0.000,0.000,19100.000,5200.000,19100.000,27.610,25.410,0.000
900010001362,7,1,600298,安琪酵母,0,1600.000,800.000,800.000,56.820,55.949,1394.330,0,90912.000,60.693,1980.810,89517.670,0.000,0.000,0.000,800.000,0.000,56.820,55.949,0.640
900010001362,7,1,603993,洛阳钼业,0,100100.000,184000.000,100100.000,6.360,6.302,5780.960,0,636636.000,6.318,0.000,630855.040,0.000,0.000,83900.000,0.000,83900.000,6.360,6.302,0.680
900010001362,7,2,300120,经纬辉开,c,100.000,100.000,0.000,9.140,8.676,46.360,0,914.000,8.795,-0.860,867.640,0.000,0.000,100.000,100.000,100.000,9.140,8.676,0.650
900010001362,7,2,002078,太阳纸业,0,1500.000,1500.000,1500.000,17.020,15.710,1965.340,0,25530.000,16.748,1562.560,23564.660,0.000,0.000,0.000,0.000,0.000,17.020,15.710,0.650
900010001362,7,2,300192,科德教育,c,400.000,400.000,0.000,12.510,15.424,-1165.720,0,5004.000,12.560,-21.970,6169.720,0.000,0.000,400.000,400.000,400.000,12.510,15.424,0.650
900010001362,7,2,300750,宁德时代,c,5300.000,5600.000,4400.000,380.550,341.573,206579.140,0,2016915.000,372.631,112089.090,1810335.860,0.000,0.000,1200.000,900.000,1200.000,380.550,341.573,0.550
900010001362,7,2,002726,龙大肉食,0,100.000,300.000,100.000,12.490,13.380,-88.980,0,1249.000,13.020,69.670,1337.980,0.000,0.000,200.000,0.000,200.000,12.490,13.380,0.650
900010001362,7,1,688021,奥福环保,e,109.000,109.000,109.000,58.670,48.074,1154.930,0,6395.030,66.665,1999.420,5240.100,0.000,0.000,0.000,0.000,0.000,58.670,48.074,0.650
900010001362,7,2,000799,酒鬼酒,0,100.000,100.000,0.000,184.990,-321.489,50647.860,0,18499.000,227.710,44222.740,-32148.860,0.000,0.000,100.000,100.000,100.000,184.990,-321.489,0.500
900010001362,7,2,002906,华阳集团,0,1000.000,1000.000,1000.000,25.680,25.615,64.880,0,25680.000,26.133,521.830,25615.120,0.000,0.000,0.000,0.000,0.000,25.680,25.615,0.600
900010001362,7,1,601808,中海油服,0,1100.000,1100.000,0.000,15.780,16.246,-512.440,0,17358.000,15.875,20.200,17870.440,0.000,0.000,1100.000,1100.000,1100.000,15.780,16.246,0.700
900010001362,7,1,600372,中航电子,0,16000.000,8000.000,8000.000,20.430,20.579,-2378.010,0,326880.000,20.620,0.000,329258.010,0.000,0.000,0.000,8000.000,0.000,20.430,20.579,0.650
900010001362,7,1,603919,金徽酒,0,38000.000,19000.000,19000.000,33.480,35.454,-74998.620,0,1272240.000,37.059,17193.580,1347238.620,0.000,0.000,0.000,19000.000,0.000,33.480,35.454,0.630
900010001362,7,2,002783,凯龙股份,0,0.000,400.000,0.000,9.440,0.000,-62.620,0,0.000,8.900,-184.240,62.620,0.000,0.000,400.000,0.000,400.000,9.440,8.900,0.540
900010001362,7,2,300433,蓝思科技,c,1200.000,9300.000,0.000,37.790,4.135,40386.330,0,45348.000,39.460,20256.870,4961.670,0.000,0.000,9300.000,1200.000,9300.000,37.790,4.135,0.700
900010001362,7,2,000908,景峰医药,0,200.000,200.000,0.000,3.980,9.070,-1018.010,0,796.000,3.913,-756.690,1814.010,0.000,0.000,200.000,200.000,200.000,3.980,9.070,0.000
900010001362,7,2,300737,科顺股份,c,600.000,600.000,0.000,24.110,20.180,2357.960,0,14466.000,23.730,275.860,12108.040,0.000,0.000,600.000,600.000,600.000,24.110,20.180,0.650
900010001362,7,1,603630,拉芳家化,0,100.000,0.000,0.000,14.380,14.363,1.700,0,1438.000,0.000,0.000,1436.300,0.000,0.000,0.000,100.000,0.000,14.380,14.363,0.650
900010001362,7,2,300073,当升科技,c,2100.000,2500.000,0.000,59.340,61.289,-4092.330,0,124614.000,57.200,3344.260,128706.330,0.000,0.000,2500.000,2100.000,2500.000,59.340,61.289,0.000
900010001362,7,2,002074,国轩高科,0,18.000,27318.000,18.000,38.390,-9916.576,179189.380,0,691.020,40.715,243778.740,-178498.360,0.000,0.000,27300.000,0.000,27300.000,38.390,-9916.576,0.000
900010001362,7,2,002055,得润电子,0,3400.000,3400.000,0.000,13.750,12.813,3184.970,0,46750.000,13.993,3221.850,43565.030,0.000,0.000,3400.000,3400.000,3400.000,13.750,12.813,0.000
900010001362,7,2,002249,大洋电机,0,4400.000,4400.000,0.000,4.030,4.102,-315.450,0,17732.000,4.160,268.830,18047.450,0.000,0.000,4400.000,4400.000,4400.000,4.030,4.102,0.640
900010001362,7,2,000661,长春高新,0,1400.000,1400.000,1400.000,473.980,410.595,88739.060,0,663572.000,486.312,75802.990,574832.940,0.000,0.000,0.000,0.000,0.000,473.980,410.595,0.700
900010001362,7,2,002597,金禾实业,0,2000.000,1000.000,1000.000,37.470,37.977,-1014.040,0,74940.000,38.354,0.000,75954.040,0.000,0.000,0.000,1000.000,0.000,37.470,37.977,0.650
900010001362,7,2,000411,英特集团,0,100.000,0.000,0.000,14.570,14.603,-3.300,0,1457.000,0.000,0.000,1460.300,0.000,0.000,0.000,100.000,0.000,14.570,14.603,0.650
900010001362,7,2,000626,远大控股,0,15800.000,15800.000,15800.000,14.080,13.353,11485.140,0,222464.000,14.342,3495.000,210978.860,0.000,0.000,0.000,0.000,0.000,14.080,13.353,0.000
900010001362,7,2,002756,永兴材料,0,9210.000,7090.000,90.000,57.700,44.051,125709.040,0,531417.000,59.962,9113.130,405707.960,0.000,0.000,7000.000,9120.000,7000.000,57.700,44.051,0.500
900010001362,7,2,300119,瑞普生物,c,100.000,0.000,0.000,18.720,18.724,-0.370,0,1872.000,0.000,0.000,1872.370,0.000,0.000,0.000,100.000,0.000,18.720,18.724,0.650
900010001362,7,1,600199,金种子酒,0,110300.000,60000.000,50300.000,15.710,16.318,-67084.360,0,1732813.000,17.149,50679.440,1799897.360,0.000,0.000,9700.000,60000.000,9700.000,15.710,16.318,0.000
900010001362,7,2,300493,润欣科技,c,100.000,0.000,0.000,6.780,6.762,1.840,0,678.000,0.000,0.000,676.160,0.000,0.000,0.000,100.000,0.000,6.780,6.762,0.650
900010001362,7,1,601058,赛轮轮胎,0,36000.000,42900.000,0.000,8.810,8.633,6373.210,0,317160.000,8.923,-641.160,310786.790,0.000,0.000,42900.000,36000.000,42900.000,8.810,8.633,0.500
900010001362,7,1,603100,川仪股份,0,2400.000,1200.000,1200.000,12.660,11.997,1591.560,0,30384.000,12.092,143.630,28792.440,0.000,0.000,0.000,1200.000,0.000,12.660,11.997,0.650
900010001362,7,2,000977,浪潮信息,0,2500.000,2500.000,0.000,29.900,29.906,-15.030,0,74750.000,30.300,989.660,74765.030,0.000,0.000,2500.000,2500.000,2500.000,29.900,29.906,0.500
900010001362,7,2,300762,上海瀚讯,c,1600.000,2800.000,0.000,54.360,54.415,-88.060,0,86976.000,57.100,11444.300,87064.060,0.000,0.000,2800.000,1600.000,2800.000,54.360,54.415,0.650
900010001362,7,2,000059,华锦股份,0,100.000,100.000,100.000,5.450,6.081,-63.060,0,545.000,5.580,-42.770,608.060,0.000,0.000,0.000,0.000,0.000,5.450,6.081,0.610
900010001362,7,2,002946,新乳业,0,17300.000,10800.000,10800.000,18.380,20.266,-32624.350,0,317974.000,20.424,-6561.450,350598.350,0.000,0.000,0.000,6500.000,0.000,18.380,20.266,0.650
900010001362,7,2,002572,索菲亚,0,100.000,100.000,100.000,24.710,26.144,-143.440,0,2471.000,26.140,0.000,2614.440,0.000,0.000,0.000,0.000,0.000,24.710,26.144,0.650
