未完成交易
时间,账户,委托号,代码,名称,委托价,委托量,成交价,成交量,撤单量,状态
10:01:26.567,mslh18hait6618,5739,000733,振华科技,55,1800,0,0,0,已报



仓位
账户,代码,名称,股数,浮盈,均价
09:58:01,mslh18hait6618,SJNATb4fe857d134741be89ab408c0602d92b,5599,603301,振德医疗,67.08,-100,67.08,-100,0,已成
09:58:02,mslh18hait6618,SJNATf6183e1ee7454e919603dd5f0bd1acc9,5601,688333,铂力特,144.77,-100,0,0,0,废单
09:58:28,mslh18hait6618,SJNATa1530cffbe1f44d282e18110d2d04c9e,5615,002756,永兴材料,49.06,1500,49.01733,1500,0,已成
09:58:28,mslh18hait6618,SJNAT8199db4e267241c8be2569aadc64a8a7,5617,603378,亚士创能,41.51,-700,41.53,-700,0,已成
09:58:30,mslh18hait6618,SJNATbee9412d3f12435690698ca66fe67c28,5619,300729,乐歌股份,43.48,-600,43.50667,-600,0,已成
09:58:31,mslh18hait6618,SJNATbf12f45acb8145369631ad797e48ad65,5621,002438,江苏神通,13.31,2500,13.3,2500,0,已成
09:58:31,mslh18hait6618,SJNATf967b1c0e3d34a71b043c6ea07c823f1,5624,688333,铂力特,144.74,-100,0,0,0,废单
09:58:31,mslh18hait6618,SJNAT1df2b07ca64e418c8b9a822865c795b8,5625,603378,亚士创能,41.51,-500,41.51,-300,200,已撤
09:58:32,mslh18hait6618,SJNATcf1a458424be45cb85916a8ee80e6994,5626,002560,通达股份,8.52,200,8.52,200,0,已成
09:58:33,mslh18hait6618,SJNAT5f307975da124337b4b93ba94e22242f,5628,000547,航天发展,25.8,6700,25.79,6700,0,已成
09:58:33,mslh18hait6618,SJNATc7ea16af81fd4915842972f55f8fec52,5632,688333,铂力特,144.74,-100,0,0,0,废单
09:58:56,mslh18hait6618,SJNAT2be4f027241c472c88a273f59c69fca7,5645,600189,吉林森工,10.25,-11200,10.26,-11200,0,已成
09:58:58,mslh18hait6618,SJNAT23acaf56db8f4586b83e4c4d7f2f57a4,5647,300359,全通教育,6.01,-100,6.01,-100,0,已成
09:59:00,mslh18hait6618,SJNAT2ee07a3364094ecea523a75215a15e69,5652,600189,吉林森工,10.23,-14100,10.23106,-14100,0,已成
09:59:25,mslh18hait6618,SJNAT74b898391f174f35b535ba5d84842f1d,5660,603690,至纯科技,42.62,800,0,0,800,已撤
09:59:25,mslh18hait6618,SJNAT71a682d3ee8341108c842030fc76f0f9,5661,600438,通威股份,38.34,-21700,38.34,-21700,0,已成
09:59:28,mslh18hait6618,SJNAT313dcb5dbd994ad38f3f1f343ce6421a,5662,000998,隆平高科,20.12,-15800,20.12,-15800,0,已成
09:59:30,mslh18hait6618,SJNATd33888ed57a647f0ab51b35761f13fa1,5665,002459,晶澳科技,46.56,700,46.56,700,0,已成
09:59:30,mslh18hait6618,SJNATd3fbb225dad7441b8c0c56e2333ee8c3,5667,002531,天顺风能,8.55,-16800,8.551785,-16800,0,已成
09:59:31,mslh18hait6618,SJNAT0806561526444a5283755260d366f0da,5670,002003,伟星股份,6.65,-700,6.65,-700,0,已成
09:59:33,mslh18hait6618,SJNAT2377555cb4bf4c09a966d8681ec8102e,5673,300443,金雷股份,36.45,-1500,36.49,-1500,0,已成
09:59:54,mslh18hait6618,SJNATd196ad3664354bea8e8df6acf54d48f9,5680,600460,士兰微,24.05,8000,0,0,8000,已撤
09:59:56,mslh18hait6618,SJNATd3fdf58957c1488b9642af3669cefa6d,5683,002738,中矿资源,27.85,-1200,27.88,-1200,0,已成
09:59:57,mslh18hait6618,SJNATd2d5a9faf73646f1b24f294ce04d751d,5684,601179,中国西电,4.73,9100,0,0,9100,已撤
10:00:00,mslh18hait6618,SJNAT03dad82f062b45cebbfcf0f311ffe525,5690,603063,禾望电气,19.73,600,19.73,600,0,已成
10:00:02,mslh18hait6618,SJNAT2c173e4eec3e440e9ce004edf9d536fb,5692,600207,安彩高科,6.17,7000,0,0,7000,已撤
10:00:27,mslh18hait6618,SJNATd064fc54da1a40bfbcf04673d60aa3c9,5696,603306,华懋科技,22.4,-4600,22.43,-4600,0,已成
10:00:28,mslh18hait6618,SJNAT787ebdfcb2af47d7b39b5ebccacaf086,5697,600189,吉林森工,10.18,-30100,10.1886,-30100,0,已成
10:00:29,mslh18hait6618,SJNAT57f09143a7a84ab183977e2fae1f8a77,5699,600499,科达洁能,6.88,-14500,6.88,-14500,0,已成
10:00:31,mslh18hait6618,SJNAT6f44575942e744ea928de6f2efe069e9,5701,600189,吉林森工,10.18,-2000,10.18,-2000,0,已成
10:00:31,mslh18hait6618,SJNATb9a6f3ad9c074869b0ea038e43792a08,5702,603711,香飘飘,20.94,-3300,20.94697,-3300,0,已成
10:00:31,mslh18hait6618,SJNATd3ee46a86555456c9dc0fc03c1f45943,5703,300720,海川智能,26.54,-1400,26.54,-1400,0,已成
10:00:31,mslh18hait6618,SJNAT392ba0af497b4f52951f7f187214612d,5704,603063,禾望电气,19.85,-900,19.87,-900,0,已成
10:00:34,mslh18hait6618,SJNATb316f1edf4194484a654c74a338cec0a,5707,000599,青岛双星,4.26,-100,4.26,-100,0,已成
10:00:56,mslh18hait6618,SJNATe43e40fd761b47f68a87a370943e3ef1,5717,603063,禾望电气,19.88,-2400,19.885,-2400,0,已成
10:00:58,mslh18hait6618,SJNATc7ebc0a08b7c4ba593caa85ae15a2446,5718,300568,星源材质,32,-1200,0,0,1200,已撤
10:01:01,mslh18hait6618,SJNAT2acae289d939473998e3a99bec487440,5722,603299,苏盐井神,7.12,4600,7.12,4600,0,已成
10:01:24,mslh18hait6618,SJNAT88d094f6e990488bb9c61113804d8a93,5738,600438,通威股份,38.16,-3300,38.1703,-3300,0,已成



信息统计
账户,代码,名称,利润,笔数,股数,交易额,费用
mslh18hait6618,002756,undefined,-15794.62,undefined,6200,589485.3,463.92
mslh18hait6618,603069,undefined,-13745.65,1,17700,933945,740.65
mslh18hait6618,603198,undefined,-8596.22,1,10500,735262,584.20
mslh18hait6618,601001,undefined,-8182.90,1,72160,893550.6,711.10
mslh18hait6618,600584,undefined,-7303.80,1,7500,620028.8,492.62
mslh18hait6618,002646,undefined,-5708.96,2,15800,754400,600.97
mslh18hait6618,300482,undefined,-5619.69,1,3200,564429.3,448.96
mslh18hait6618,300379,undefined,-5266.59,6,10800,852361,679.60
mslh18hait6618,600360,undefined,-5185.46,1,34700,602240,479.44
mslh18hait6618,600110,undefined,-5092.49,2,54800,963324,768.50
mslh18hait6618,002958,undefined,-4857.45,1,70600,779424,621.42
mslh18hait6618,603517,undefined,-4732.96,2,4900,726316,578.98
mslh18hait6618,300159,undefined,-4341.83,2,70800,629712,501.85
mslh18hait6618,000791,undefined,-4257.28,1,27000,261630,207.28
mslh18hait6618,600859,undefined,-3861.17,4,35900,2672562,2137.19
mslh18hait6618,601633,undefined,-3447.56,3,20400,1328482,1061.59
mslh18hait6618,600189,undefined,-3339.03,undefined,99400,2035579,1627.61
mslh18hait6618,000591,undefined,-3268.50,1,19400,225054,178.50
mslh18hait6618,300711,undefined,-2821.98,2,4500,162907,128.98
mslh18hait6618,688388,undefined,-2404.90,3,1600,262504,208.91
mslh18hait6618,603306,undefined,-2257.71,1,4600,208448,165.71
mslh18hait6618,002311,undefined,-2213.36,3,1700,210472,167.35
mslh18hait6618,002023,undefined,-2069.16,1,10600,335066,267.15
mslh18hait6618,600038,undefined,-1936.34,1,2700,327725,261.34
mslh18hait6618,300274,undefined,-1620.48,3,3000,410165,327.49
mslh18hait6618,300696,undefined,-1530.68,1,500,51780,40.68
mslh18hait6618,002079,undefined,-1396.92,1,11000,234410,186.92
mslh18hait6618,002459,undefined,-1317.60,undefined,2500,230196,183.59
mslh18hait6618,603345,undefined,-1316.66,3,600,221544,176.67
mslh18hait6618,600515,undefined,-1306.12,1,16100,224595,179.11
mslh18hait6618,300337,undefined,-1257.27,1,7200,78581,62.27
mslh18hait6618,600903,undefined,-1249.84,1,14200,361641,288.83
mslh18hait6618,600392,undefined,-1204.14,3,20800,362003,289.14
mslh18hait6618,002683,undefined,-1203.27,1,1400,106037,84.27
mslh18hait6618,300726,undefined,-1149.86,1,1000,139221,110.86
mslh18hait6618,300720,undefined,-1149.78,undefined,1400,75402,59.78
mslh18hait6618,603378,undefined,-1110.58,undefined,2500,208816,166.58
mslh18hait6618,002461,undefined,-1025.07,1,9600,209370,167.07
mslh18hait6618,688002,undefined,-994.74,1,1700,390700.5,312.22
mslh18hait6618,002288,undefined,-928.04,1,23900,356707,285.04
mslh18hait6618,300424,undefined,-923.62,3,5800,219988,175.62
mslh18hait6618,600418,undefined,-917.98,2,60200,1488547,1190.97
mslh18hait6618,603786,undefined,-886.78,1,600,85239,67.78
mslh18hait6618,300395,undefined,-791.73,3,2100,236283,188.72
mslh18hait6618,000786,undefined,-782.58,1,1200,84917,67.58
mslh18hait6618,002438,undefined,-702.36,undefined,2500,65850,52.35
mslh18hait6618,002163,undefined,-646.96,2,4000,181514,144.96
mslh18hait6618,600372,undefined,-565.83,1,2200,82604,65.83
mslh18hait6618,300447,undefined,-525.88,1,3000,95130,75.88
mslh18hait6618,002013,undefined,-476.16,1,4900,105448,84.16
mslh18hait6618,300567,undefined,-438.38,1,1200,128184,102.38
mslh18hait6618,603666,undefined,-430.17,1,300,54207,43.17
mslh18hait6618,603131,undefined,-384.36,2,4500,255560,204.36
mslh18hait6618,002664,undefined,-350.97,1,1500,45165,35.97
mslh18hait6618,601908,undefined,-336.49,1,33600,595532,476.50
mslh18hait6618,002659,undefined,-257.48,1,9100,94458,75.48
mslh18hait6618,300083,undefined,-242.55,1,11600,254465,203.55
mslh18hait6618,002488,undefined,-161.04,1,16500,201300,161.04
mslh18hait6618,603583,undefined,-156.67,undefined,600,83394,66.67
mslh18hait6618,600185,undefined,-153.32,2,27200,457775,366.33
mslh18hait6618,300138,undefined,-112.05,2,5600,196291,157.06
mslh18hait6618,600971,undefined,-98.97,0,3300,41250,32.97
mslh18hait6618,600391,undefined,-98.77,1,300,14769,11.77
mslh18hait6618,600184,undefined,-77.87,1,800,17376,13.87
mslh18hait6618,603181,undefined,-76.44,1,500,20590,16.44
mslh18hait6618,002402,undefined,-74.08,1,2500,86345,69.07
mslh18hait6618,300378,undefined,-71.74,1,1900,107035.9,85.64
mslh18hait6618,600879,undefined,-71.41,1,1000,14300,11.41
mslh18hait6618,603803,undefined,-64.99,1,600,13770,10.99
mslh18hait6618,002243,undefined,-59.10,1,400,8908,7.10
mslh18hait6618,000059,undefined,-58.29,1,1500,16635,13.29
mslh18hait6618,000012,undefined,-49.73,1,25100,375747,300.72
mslh18hait6618,300763,undefined,-34.51,1,100,29389,23.51
mslh18hait6618,002531,undefined,-31.82,undefined,16800,287142,229.81
mslh18hait6618,603662,undefined,-25.44,1,100,5557,4.44
mslh18hait6618,603855,undefined,-25.37,1,100,2973,2.37
mslh18hait6618,002560,undefined,-14.71,1,200,3396,2.71
mslh18hait6618,000657,undefined,-12.61,1,400,5768,4.61
mslh18hait6618,603618,undefined,-10.94,1,100,1178,0.94
mslh18hait6618,603332,undefined,-10.03,1,100,3793,3.03
mslh18hait6618,002320,undefined,-3.18,1,200,3980,3.18
mslh18hait6618,601020,undefined,-2.86,1,500,9825,7.86
mslh18hait6618,300719,undefined,-2.77,0,100,4085.5,3.27
mslh18hait6618,300518,undefined,-1.91,1,200,14878,11.91
mslh18hait6618,300678,undefined,7.34,1,100,4571,3.66
mslh18hait6618,000006,undefined,8.16,1,200,2298,1.84
mslh18hait6618,600797,undefined,10.86,1,100,1418,1.14
mslh18hait6618,603755,undefined,15.45,1,100,15676,12.55
mslh18hait6618,002867,undefined,15.70,1,200,10356,8.30
mslh18hait6618,600267,undefined,22.02,1,100,3707,2.98
mslh18hait6618,002282,undefined,28.25,1,300,5919,4.75
mslh18hait6618,002605,undefined,29.18,1,100,4757,3.82
mslh18hait6618,002088,undefined,29.66,2,3800,82860,66.34
mslh18hait6618,000626,undefined,36.65,undefined,8000,215305,172.35
mslh18hait6618,603877,undefined,40.87,1,100,6382,5.13
mslh18hait6618,603690,undefined,44.11,undefined,900,77145.88,61.77
mslh18hait6618,300775,undefined,50.64,undefined,400,29471.75,23.61
mslh18hait6618,603806,undefined,55.89,1,200,35088,28.11
mslh18hait6618,002414,undefined,59.03,1,700,57393,45.97
mslh18hait6618,600125,undefined,60.40,1,500,5705,4.60
mslh18hait6618,603026,undefined,72.97,1,600,63716,51.03
mslh18hait6618,002829,undefined,74.05,1,100,7382,5.95
mslh18hait6618,300173,undefined,79.16,1,1000,13490,10.84
mslh18hait6618,000155,undefined,85.81,1,1500,23925,19.19
mslh18hait6618,300082,undefined,97.38,1,1500,28200,22.62
mslh18hait6618,300552,undefined,131.12,1,200,18506,14.88
mslh18hait6618,603158,undefined,149.21,1,800,33376,26.79
mslh18hait6618,002284,undefined,192.33,2,13400,171882,137.67
mslh18hait6618,300747,undefined,194.07,1,700,115983,92.93
mslh18hait6618,002043,undefined,221.35,1,700,11921,9.65
mslh18hait6618,300766,undefined,228.71,1,2300,74026.08,59.36
mslh18hait6618,002759,undefined,256.11,1,900,29692,23.89
mslh18hait6618,603096,undefined,265.20,1,500,49555,39.80
mslh18hait6618,601717,undefined,286.76,1,4700,96928.49,77.73
mslh18hait6618,002015,undefined,303.68,1,3800,47690,38.32
mslh18hait6618,603416,undefined,303.86,1,400,68705,55.14
mslh18hait6618,002326,undefined,326.19,1,25500,550547,440.82
mslh18hait6618,601865,undefined,340.38,1,1000,77197.65,61.96
mslh18hait6618,600006,undefined,373.80,2,41100,789622,632.20
mslh18hait6618,300233,undefined,402.59,undefined,900,36486,29.40
mslh18hait6618,002218,undefined,413.55,1,18900,191457,153.45
mslh18hait6618,600638,undefined,424.44,1,3300,46662,37.56
mslh18hait6618,300617,undefined,472.33,1,800,79256,63.67
mslh18hait6618,603655,undefined,492.38,1,1400,66682,53.62
mslh18hait6618,600809,undefined,546.09,1,300,190701,152.91
mslh18hait6618,000811,undefined,568.42,2,21200,348952,279.59
mslh18hait6618,603693,undefined,572.46,1,2300,60283,48.54
mslh18hait6618,000936,undefined,608.08,1,11700,199434,159.93
mslh18hait6618,300568,undefined,611.28,2,4100,259141,207.72
mslh18hait6618,300767,undefined,672.73,1,300,42395,34.27
mslh18hait6618,603601,undefined,678.02,1,2500,73263,58.98
mslh18hait6618,600609,undefined,680.11,1,6400,76902,61.89
mslh18hait6618,600985,undefined,732.56,1,10200,231234,185.45
mslh18hait6618,300772,undefined,745.31,1,3000,102852,82.70
mslh18hait6618,603063,undefined,761.12,undefined,14800,575334,460.88
mslh18hait6618,300659,undefined,803.53,1,900,77546,62.47
mslh18hait6618,601101,undefined,885.37,1,10800,107676,86.63
mslh18hait6618,603299,undefined,912.34,undefined,4600,66470,53.66
mslh18hait6618,688005,undefined,951.06,8,14700,1498667,1200.01
mslh18hait6618,600760,undefined,994.22,1,4100,617529,494.77
mslh18hait6618,600686,undefined,1013.12,1,1900,39197,31.88
mslh18hait6618,601615,undefined,1053.03,2,12100,467826,374.97
mslh18hait6618,000738,undefined,1059.33,2,8400,374992,300.67
mslh18hait6618,000547,undefined,1071.04,undefined,9000,465296,372.96
mslh18hait6618,000875,undefined,1071.30,1,6200,55180,44.70
mslh18hait6618,601890,undefined,1130.08,1,15900,201592,161.92
mslh18hait6618,600295,undefined,1249.98,2,12300,269108,216.02
mslh18hait6618,000550,undefined,1381.39,4,13000,546764.3,438.32
mslh18hait6618,300316,undefined,1495.52,1,3500,232052,186.48
mslh18hait6618,002738,undefined,1538.25,4,6400,359795,288.75
mslh18hait6618,600312,undefined,1552.40,1,5400,83484,67.60
mslh18hait6618,300699,undefined,1647.03,1,3000,519938,416.98
mslh18hait6618,600111,undefined,1704.88,undefined,41400,1046083,838.14
mslh18hait6618,600300,undefined,2006.57,1,78600,783919,628.45
mslh18hait6618,603711,undefined,2030.78,undefined,11100,469768.2,377.02
mslh18hait6618,600490,undefined,2057.67,1,39100,358938,288.32
mslh18hait6618,600059,undefined,2642.83,2,24500,761922,611.16
mslh18hait6618,600740,undefined,2648.21,2,49200,607780,487.79
mslh18hait6618,600199,undefined,2771.33,2,7100,287707,231.67
mslh18hait6618,600460,undefined,2786.57,5,21300,1062016,851.43
mslh18hait6618,300724,undefined,2795.63,5,2100,600916,482.37
mslh18hait6618,603218,undefined,3332.67,8,12100,747270.5,599.78
mslh18hait6618,603557,undefined,3470.66,1,15400,279356,225.33
mslh18hait6618,300122,undefined,3664.43,1,1900,594358,477.56
mslh18hait6618,600707,undefined,4128.56,1,76500,893776,717.44
mslh18hait6618,600316,undefined,4319.33,1,10900,1032722,828.75
mslh18hait6618,600438,undefined,4337.93,5,50000,3748346,3002.35
mslh18hait6618,002407,undefined,4533.92,1,28600,1043551,837.53
mslh18hait6618,600731,undefined,4675.95,undefined,4000,97084,80.05
mslh18hait6618,002570,undefined,4981.74,2,46400,606904,488.26
mslh18hait6618,002340,undefined,5204.42,3,227400,2962302,2373.63
mslh18hait6618,600711,undefined,6226.12,undefined,296600,5124591,4104.84
mslh18hait6618,300094,undefined,7601.21,3,55600,685906,552.80
mslh18hait6618,600382,undefined,8292.09,5,90300,1101624,885.89
mslh18hait6618,002506,undefined,8668.83,1,84300,749427,604.18
mslh18hait6618,601015,undefined,9060.76,2,101200,850454,685.24
mslh18hait6618,002202,undefined,10885.87,4,51100,1410877,1134.71
mslh18hait6618,600864,undefined,11538.62,5,67000,981526,791.39
mslh18hait6618,000729,undefined,12118.41,2,63100,1143836,921.59
mslh18hait6618,600089,undefined,12256.05,1,117400,2257393,1812.95
mslh18hait6618,600559,undefined,13862.09,2,29900,1757844,1413.91
mslh18hait6618,000998,undefined,15025.83,undefined,41000,1601629,1289.46
mslh18hait6618,601127,undefined,15248.85,4,33000,1035139,836.15
mslh18hait6618,600893,undefined,15269.96,3,19900,2053211,1651.03
mslh18hait6618,600546,undefined,15435.95,2,72100,1362474,1098.25
mslh18hait6618,002594,undefined,15654.35,1,11900,4347648,3487.69
mslh18hait6618,300393,undefined,21980.19,8,79100,2023801,1630.85
mslh18hait6618,300390,undefined,38500.14,9,57100,2910523,2348.84
mslh18hait6618,002245,undefined,42995.62,2,55000,1450154,1182.21
mslh18hait6618,603799,undefined,46614.81,10,37800,5060923,4074.08
mslh18hait6618,603185,undefined,52628.68,undefined,17600,4717585,3802.28
mslh18hait6618,000768,undefined,65676.88,6,86800,5877728,4737.39
总利润：,386034.69963999995



