未完成交易
时间,账户,委托号,代码,名称,委托价,委托量,成交价,成交量,撤单量,状态
13:07:57.089,mslh18hait6618,8014,002285,世联行,4.73,-1700,0,0,0,已报
13:07:58.024,mslh18hait6618,8018,603078,江化微,33.32,-100,0,0,0,已报
13:09:01.255,mslh18hait6618,8024,300297,蓝盾股份,4.95,-4900,0,0,0,已报



仓位
账户,代码,名称,股数,浮盈,均价
13:03:32,mslh18hait6618,SJNATc9fc0dd0f30047f89097226d93fe974f,7937,300411,金盾股份,9.17,500,9.17,500,0,已成
13:04:00,mslh18hait6618,SJNAT234da5ab905c47d5bde107407b3ef2b2,7940,688005,容百科技,52.5,-900,52.5,-900,0,已成
13:04:24,mslh18hait6618,SJNATf5e9f576e1f54d7292aefa07f1fedbe8,7942,600452,涪陵电力,16.46,500,0,0,500,已撤
13:04:28,mslh18hait6618,SJNAT6e5fb9bfab084937bfc1037cc6ed5f2b,7945,600337,美克家居,4.6,1300,0,0,1300,已撤
13:04:31,mslh18hait6618,SJNAT43e8d0cf66f148f3b976cb3a3e574056,7950,600770,综艺股份,5.83,-4800,5.83,-4800,0,已成
13:05:00,mslh18hait6618,SJNAT0884e2e1cce9478cb2be3bbbf7a8d4cf,7953,600452,涪陵电力,16.45,500,0,0,500,已撤
13:05:28,mslh18hait6618,SJNAT3656fd5d33cd4486bf21ec9e3a0bc098,7956,000100,TCL科技,6.96,-290000,6.96,-290000,0,已成
13:05:31,mslh18hait6618,SJNATde4ee6e92064496ebff1063cb2ed31ea,7962,601216,君正集团,4.97,-1500,0,0,1500,已撤
13:05:31,mslh18hait6618,SJNAT3a29be9a5cb044f19943ab53e46a9f15,7965,600452,涪陵电力,16.46,500,0,0,500,已撤
13:05:56,mslh18hait6618,SJNAT7f67ec0e180747f6999437638e71acfb,7970,000729,燕京啤酒,8.85,-12500,8.85,-200,12300,已撤
13:05:57,mslh18hait6618,SJNATb38e4d8f2d704ebfbc0c02e9092b0dad,7971,002517,恺英网络,4.83,-6400,4.83,-6400,0,已成
13:05:57,mslh18hait6618,SJNATb470a75d8ef54e28b7716fc2446fdb74,7972,600804,鹏博士,6.82,500,6.82,500,0,已成
13:06:28,mslh18hait6618,SJNATb67c62164ba046228537c9836520f69b,7976,002285,世联行,4.73,-1700,0,0,1700,已撤
13:06:30,mslh18hait6618,SJNATca4aa5c5619e42ed87037c23e3d98cfd,7979,000738,航发控制,22.77,-10700,22.77,-8600,2100,已撤
13:06:32,mslh18hait6618,SJNAT0492be2d70ff49f9ad11ab46884b19a8,7985,300258,精锻科技,15.63,2600,15.62,2600,0,已成
13:06:32,mslh18hait6618,SJNAT32c9018352fc4440a5bb7ffbbfe6a417,7987,300632,光莆股份,13.86,-4900,13.88,-4900,0,已成
13:06:56,mslh18hait6618,SJNAT5ccd75032e374b49a9b953c2496c1f6f,7996,000738,航发控制,22.72,-2100,22.74905,-2100,0,已成
13:07:02,mslh18hait6618,SJNAT0b64d187777e4faf9c945553489136b3,8003,300477,合纵科技,6.29,-16200,6.29,-16200,0,已成
13:07:56,mslh18hait6618,SJNAT16b4600be04d40d383ed9e9ed89d4f59,8011,603008,喜临门,19.75,1700,19.75,1700,0,已成
13:07:57,mslh18hait6618,SJNAT3eab45f6ac9b4cdb822c61e398a12dfe,8017,002078,太阳纸业,14.37,-5100,14.37,-5100,0,已成
13:08:29,mslh18hait6618,SJNAT91ebdd8805254003adbc1135d772d9f4,8021,300791,仙乐健康,85.65,100,85.65,100,0,已成
13:08:32,mslh18hait6618,SJNAT22e8f69c2ef64028838160a11f0eb294,8023,600438,通威股份,38.21,900,38.19,900,0,已成



信息统计
账户,代码,名称,利润,笔数,股数,交易额,费用
mslh18hait6618,600711,undefined,-28876.57,4,181647,3130088,2490.88
mslh18hait6618,600733,undefined,-28187.41,3,65800,1070083,842.39
mslh18hait6618,600438,undefined,-22544.29,undefined,51700,3921251,3127.29
mslh18hait6618,603185,undefined,-22002.38,7,11100,3086999,2459.83
mslh18hait6618,688005,undefined,-20796.99,3,11340,1158808,917.11
mslh18hait6618,000516,undefined,-17773.34,1,41700,1054752,835.33
mslh18hait6618,000983,undefined,-15264.58,1,74600,829864,656.59
mslh18hait6618,000807,undefined,-14920.28,2,66600,1009180,800.28
mslh18hait6618,600546,undefined,-14153.81,2,73300,1268032,1007.85
mslh18hait6618,000100,undefined,-12428.11,1,290000,4045996,3232.20
mslh18hait6618,002756,undefined,-10614.55,3,5500,524560,414.55
mslh18hait6618,600185,undefined,-9011.98,2,27200,366675,288.98
mslh18hait6618,002288,undefined,-8888.41,1,23900,360890,284.41
mslh18hait6618,603589,undefined,-8496.45,2,4500,591841,469.46
mslh18hait6618,002738,undefined,-8487.18,8,24300,1306136,1041.19
mslh18hait6618,002008,undefined,-8047.68,3,8600,663057,526.69
mslh18hait6618,600460,undefined,-8044.55,7,36300,1804766,1440.51
mslh18hait6618,601001,undefined,-7657.92,5,108500,1379010,1099.93
mslh18hait6618,600660,undefined,-7627.83,1,6900,653001,518.85
mslh18hait6618,000831,undefined,-6807.98,1,32400,831318,661.98
mslh18hait6618,000998,undefined,-6082.41,3,26900,1032157,823.10
mslh18hait6618,600490,undefined,-5996.59,2,46500,430515,341.58
mslh18hait6618,603198,undefined,-4940.33,1,6900,483274,384.34
mslh18hait6618,601101,undefined,-4894.82,5,35357,338799.7,268.73
mslh18hait6618,300529,undefined,-4885.24,2,2000,275922.8,218.40
mslh18hait6618,603906,undefined,-4692.24,4,4800,298084,236.24
mslh18hait6618,600549,undefined,-4615.13,3,38000,1288578,1029.07
mslh18hait6618,688006,undefined,-4314.20,1,1400,220328,174.19
mslh18hait6618,600885,undefined,-3931.24,7,6100,655692.4,522.85
mslh18hait6618,300680,undefined,-3898.17,4,10000,653571,521.17
mslh18hait6618,002850,undefined,-3834.40,2,1800,340240,270.41
mslh18hait6618,601633,undefined,-3555.44,1,2500,175183,138.44
mslh18hait6618,300129,undefined,-3506.75,1,43000,668686.7,533.46
mslh18hait6618,603456,undefined,-3472.44,5,6100,428769,341.45
mslh18hait6618,000039,undefined,-3333.19,1,5100,149753,118.19
mslh18hait6618,688122,undefined,-3180.41,1,2500,362708.3,288.72
mslh18hait6618,000603,undefined,-3175.16,2,8300,263298,209.16
mslh18hait6618,300568,undefined,-3142.56,13,31100,1895473,1515.57
mslh18hait6618,601238,undefined,-3059.10,1,7100,186943,148.10
mslh18hait6618,002646,undefined,-2812.77,1,8200,340054,270.77
mslh18hait6618,600110,undefined,-2782.99,1,22400,400288,319.00
mslh18hait6618,300690,undefined,-2544.91,3,3600,426259,339.90
mslh18hait6618,603131,undefined,-2491.88,2,3700,202553,160.88
mslh18hait6618,002049,undefined,-2488.68,1,600,154834,122.68
mslh18hait6618,300207,undefined,-2283.84,3,12400,747077,596.82
mslh18hait6618,600111,undefined,-2157.90,1,12000,298560,237.89
mslh18hait6618,601127,undefined,-2129.30,1,33300,1016998,812.94
mslh18hait6618,300408,undefined,-2059.03,3,9800,724696,579.02
mslh18hait6618,601958,undefined,-1907.48,2,31600,397834,317.47
mslh18hait6618,300274,undefined,-1867.88,2,2700,369573,294.87
mslh18hait6618,000012,undefined,-1797.22,1,25100,364954,291.21
mslh18hait6618,002461,undefined,-1695.88,1,7800,170820,135.88
mslh18hait6618,002078,undefined,-1680.90,2,8100,230811,183.90
mslh18hait6618,600392,undefined,-1651.79,1,8700,144449,114.79
mslh18hait6618,603557,undefined,-1480.03,2,30800,579425,463.03
mslh18hait6618,603659,undefined,-1454.11,9,5700,1284151,1027.11
mslh18hait6618,000960,undefined,-1345.96,5,24400,561767,448.97
mslh18hait6618,300777,undefined,-1320.01,1,1300,125774,100.01
mslh18hait6618,002759,undefined,-1247.72,1,3400,116619,92.72
mslh18hait6618,300258,undefined,-1235.45,1,2600,80052,63.46
mslh18hait6618,603008,undefined,-1208.22,1,1700,65994,52.22
mslh18hait6618,600251,undefined,-1172.57,1,8400,123882,98.57
mslh18hait6618,603758,undefined,-1043.37,1,4400,84824,67.37
mslh18hait6618,300102,undefined,-1038.03,1,5900,71899,57.03
mslh18hait6618,600773,undefined,-1026.95,2,5400,71796,56.95
mslh18hait6618,603308,undefined,-948.42,1,7600,425904,340.42
mslh18hait6618,002506,undefined,-918.47,1,168600,1402956,1122.47
mslh18hait6618,600409,undefined,-763.18,2,5700,99408,79.18
mslh18hait6618,002149,undefined,-719.31,5,16700,565581,452.33
mslh18hait6618,601012,undefined,-672.63,2,26800,4872445,3899.57
mslh18hait6618,002683,undefined,-619.68,2,1400,101185,80.68
mslh18hait6618,002812,undefined,-600.11,3,1300,361571,289.10
mslh18hait6618,002624,undefined,-574.26,1,5600,313028,250.26
mslh18hait6618,600810,undefined,-571.45,1,6800,119612,95.45
mslh18hait6618,002531,undefined,-558.63,4,48000,813212,650.62
mslh18hait6618,601969,undefined,-558.37,1,2800,33292,26.37
mslh18hait6618,002747,undefined,-521.04,1,1700,99076,79.04
mslh18hait6618,000869,undefined,-494.20,1,600,53028,42.20
mslh18hait6618,300454,undefined,-487.95,1,200,90196,71.95
mslh18hait6618,600761,undefined,-425.49,1,800,22120,17.49
mslh18hait6618,688020,undefined,-418.43,1,200,38284,30.43
mslh18hait6618,300151,undefined,-393.29,1,600,30591,24.29
mslh18hait6618,300671,undefined,-355.22,2,800,64216,51.22
mslh18hait6618,300724,undefined,-334.85,4,600,168145.6,134.42
mslh18hait6618,002613,undefined,-330.05,1,3800,32756,26.05
mslh18hait6618,300772,undefined,-320.18,1,3000,92874,74.18
mslh18hait6618,600096,undefined,-316.35,1,2900,33118,26.35
mslh18hait6618,600070,undefined,-293.48,1,1000,17020,13.48
mslh18hait6618,603613,undefined,-246.29,1,600,142944,114.29
mslh18hait6618,002745,undefined,-245.20,1,1100,31636,25.20
mslh18hait6618,000657,undefined,-243.28,1,3000,41730,33.28
mslh18hait6618,300393,undefined,-232.36,4,38200,988871,791.38
mslh18hait6618,300791,undefined,-231.42,1,100,16912,13.42
mslh18hait6618,603666,undefined,-226.91,1,100,18772,14.91
mslh18hait6618,000009,undefined,-220.19,1,10000,150300,120.19
mslh18hait6618,002126,undefined,-217.14,1,3700,97763,78.14
mslh18hait6618,002129,undefined,-216.77,1,26000,1329447,1063.98
mslh18hait6618,002906,undefined,-203.04,2,1300,68890,55.04
mslh18hait6618,000921,undefined,-202.33,1,1000,28020,22.33
mslh18hait6618,603225,undefined,-202.03,2,2100,57640,46.03
mslh18hait6618,300487,undefined,-199.91,1,300,24996,19.91
mslh18hait6618,002179,undefined,-198.66,1,500,73410,58.66
mslh18hait6618,300403,undefined,-189.15,1,2100,26544,21.15
mslh18hait6618,300198,undefined,-180.54,1,3100,32023,25.54
mslh18hait6618,300711,undefined,-178.01,2,4500,158799,127.01
mslh18hait6618,002218,undefined,-154.83,1,18900,193536,154.83
mslh18hait6618,002227,undefined,-153.62,1,400,12112,9.62
mslh18hait6618,300726,undefined,-137.51,2,1000,141922,113.53
mslh18hait6618,300068,undefined,-119.59,1,1900,54530,43.59
mslh18hait6618,300310,undefined,-118.19,1,1200,12804,10.19
mslh18hait6618,603605,undefined,-117.33,2,300,100810.7,80.63
mslh18hait6618,603160,undefined,-114.79,1,100,31046,24.79
mslh18hait6618,600483,undefined,-112.70,1,1000,15940,12.70
mslh18hait6618,002614,undefined,-96.67,1,400,10888,8.67
mslh18hait6618,603655,undefined,-96.35,2,2400,101697,81.35
mslh18hait6618,300424,undefined,-89.28,1,2900,96614,77.29
mslh18hait6618,002572,undefined,-87.56,1,800,39480,31.56
mslh18hait6618,000004,undefined,-79.68,2,600,24636,19.68
mslh18hait6618,603718,undefined,-73.77,1,400,9750,7.77
mslh18hait6618,002659,undefined,-71.20,1,9100,88998,71.20
mslh18hait6618,603156,undefined,-70.45,1,700,35588,28.45
mslh18hait6618,603650,undefined,-68.84,1,100,6096,4.84
mslh18hait6618,002596,undefined,-67.22,1,400,4064,3.22
mslh18hait6618,300095,undefined,-63.66,1,1800,34596,27.66
mslh18hait6618,002158,undefined,-63.24,2,800,24084,19.25
mslh18hait6618,603528,undefined,-62.31,1,500,9175,7.31
mslh18hait6618,300411,undefined,-62.26,1,500,9115,7.26
mslh18hait6618,603755,undefined,-60.29,2,400,61621,49.29
mslh18hait6618,002214,undefined,-42.13,1,2100,115130,92.13
mslh18hait6618,000976,undefined,-41.55,1,300,3207,2.55
mslh18hait6618,300006,undefined,-35.89,1,500,7380,5.89
mslh18hait6618,002677,undefined,-34.81,1,200,6030,4.81
mslh18hait6618,688011,undefined,-34.34,1,500,49165,39.33
mslh18hait6618,002467,undefined,-29.66,1,500,5835,4.66
mslh18hait6618,300063,undefined,-29.14,1,500,5195,4.14
mslh18hait6618,300658,undefined,-26.68,1,100,5862,4.68
mslh18hait6618,603332,undefined,-22.74,1,100,3440,2.74
mslh18hait6618,300549,undefined,-21.45,1,2000,90529,72.45
mslh18hait6618,002185,undefined,-21.24,1,1900,50293,40.24
mslh18hait6618,300792,undefined,-20.51,1,100,21895,17.51
mslh18hait6618,600804,undefined,-20.44,1,500,6805,5.44
mslh18hait6618,300489,undefined,-19.09,1,800,51350,41.09
mslh18hait6618,300322,undefined,-15.00,1,100,2503,2.00
mslh18hait6618,000655,undefined,-12.85,3,12100,183484,146.85
mslh18hait6618,300038,undefined,-11.33,1,700,5411,4.33
mslh18hait6618,300576,undefined,-10.85,1,200,18564,14.85
mslh18hait6618,600997,undefined,-10.45,1,7900,95524,76.45
mslh18hait6618,000030,undefined,-8.10,1,600,8881,7.10
mslh18hait6618,600995,undefined,-6.20,1,1900,31483,25.20
mslh18hait6618,002312,undefined,-5.89,1,100,1115,0.89
mslh18hait6618,300578,undefined,-4.35,1,100,7936,6.35
mslh18hait6618,603108,undefined,-3.47,1,200,4332,3.47
mslh18hait6618,300066,undefined,-2.35,1,300,2934,2.35
mslh18hait6618,603558,undefined,-2.31,1,100,1637,1.31
mslh18hait6618,300263,undefined,-0.82,1,1400,18522,14.82
mslh18hait6618,300300,undefined,0.93,1,500,5085,4.07
mslh18hait6618,000561,undefined,1.79,1,200,2756,2.21
mslh18hait6618,000905,undefined,1.82,1,100,1467,1.18
mslh18hait6618,002590,undefined,3.42,1,400,5720,4.58
mslh18hait6618,603220,undefined,4.72,1,100,2851,2.28
mslh18hait6618,603660,undefined,4.85,1,100,1428,1.15
mslh18hait6618,603385,undefined,5.29,1,100,2129,1.71
mslh18hait6618,002279,undefined,6.38,1,500,4520,3.62
mslh18hait6618,300007,undefined,7.12,1,200,6088,4.88
mslh18hait6618,600203,undefined,8.74,1,600,11562,9.26
mslh18hait6618,300420,undefined,9.24,1,300,3438,2.76
mslh18hait6618,300486,undefined,9.81,1,100,2730,2.19
mslh18hait6618,600603,undefined,12.67,1,300,2901,2.33
mslh18hait6618,688138,undefined,13.70,1,400,17860,14.30
mslh18hait6618,600776,undefined,14.09,1,200,4874,3.91
mslh18hait6618,603618,undefined,14.17,1,200,2276,1.83
mslh18hait6618,000524,undefined,14.35,1,300,4554,3.65
mslh18hait6618,601226,undefined,15.95,1,300,2550,2.05
mslh18hait6618,603855,undefined,21.42,1,100,3206,2.58
mslh18hait6618,300696,undefined,21.75,1,400,41533,33.25
mslh18hait6618,603256,undefined,23.82,1,1500,26445,21.18
mslh18hait6618,603297,undefined,27.25,1,100,7165,5.75
mslh18hait6618,603700,undefined,28.27,1,100,5897,4.73
mslh18hait6618,600693,undefined,32.22,1,1400,12194,9.78
mslh18hait6618,300019,undefined,33.23,1,100,3446,2.77
mslh18hait6618,603901,undefined,33.23,1,500,8440,6.77
mslh18hait6618,300021,undefined,33.95,1,1100,12540,10.05
mslh18hait6618,002161,undefined,37.63,1,1200,12936,10.37
mslh18hait6618,002911,undefined,39.14,1,100,3546,2.86
mslh18hait6618,002174,undefined,42.33,1,1400,34538,27.67
mslh18hait6618,603916,undefined,45.23,1,100,4687,3.77
mslh18hait6618,300395,undefined,47.49,1,200,23090,18.50
mslh18hait6618,002541,undefined,48.37,1,800,54476,43.63
mslh18hait6618,601375,undefined,49.38,1,700,8246,6.62
mslh18hait6618,300397,undefined,49.98,1,500,18735,15.02
mslh18hait6618,002829,undefined,50.41,1,100,8197,6.59
mslh18hait6618,300686,undefined,51.20,1,400,15960,12.80
mslh18hait6618,000936,undefined,58.66,1,600,9138,7.34
mslh18hait6618,002286,undefined,63.17,3,4900,109691,87.83
mslh18hait6618,300494,undefined,63.58,1,500,14225,11.42
mslh18hait6618,300447,undefined,68.21,1,500,14690,11.79
mslh18hait6618,601236,undefined,77.58,1,6600,232848,186.41
mslh18hait6618,000796,undefined,79.51,1,400,10560,8.49
mslh18hait6618,300301,undefined,101.46,1,1400,13104,10.54
mslh18hait6618,600770,undefined,105.27,1,4800,55818,44.73
mslh18hait6618,002699,undefined,112.08,1,2200,24816,19.92
mslh18hait6618,002833,undefined,114.38,1,200,15701,12.62
mslh18hait6618,002304,undefined,115.06,6,4500,2076793,1662.32
mslh18hait6618,300667,undefined,119.88,1,300,15072,12.12
mslh18hait6618,601717,undefined,120.93,2,5000,111210,89.07
mslh18hait6618,300623,undefined,134.52,1,200,16752,13.48
mslh18hait6618,601598,undefined,138.12,1,10600,92220,73.88
mslh18hait6618,000729,undefined,142.73,1,7800,136440,109.28
mslh18hait6618,300364,undefined,143.88,1,5300,85012,68.12
mslh18hait6618,002386,undefined,155.04,1,1400,16100,12.96
mslh18hait6618,300561,undefined,156.80,1,900,28890,23.20
mslh18hait6618,603693,undefined,159.52,1,2300,59225,47.48
mslh18hait6618,600125,undefined,159.59,1,500,6655,5.41
mslh18hait6618,000881,undefined,162.26,1,700,15813,12.74
mslh18hait6618,600967,undefined,168.60,1,600,14136,11.40
mslh18hait6618,603258,undefined,170.99,1,300,18642,15.01
mslh18hait6618,002189,undefined,184.25,2,5100,205723,164.75
mslh18hait6618,603033,undefined,204.94,1,900,42421,34.06
mslh18hait6618,603583,undefined,210.66,1,100,14042,11.34
mslh18hait6618,300762,undefined,211.01,1,200,16096,12.99
mslh18hait6618,300573,undefined,214.48,1,100,19256,15.52
mslh18hait6618,300082,undefined,234.89,1,1900,38722,31.11
mslh18hait6618,002318,undefined,246.23,1,2400,52032,41.77
mslh18hait6618,601222,undefined,254.47,1,32500,494000,395.52
mslh18hait6618,300518,undefined,272.08,2,500,35959,28.92
mslh18hait6618,300766,undefined,273.97,1,3700,119806,96.03
mslh18hait6618,002390,undefined,275.50,1,4800,75408,60.49
mslh18hait6618,600207,undefined,278.87,1,7000,88690,71.13
mslh18hait6618,002544,undefined,279.25,1,1500,49900.67,40.08
mslh18hait6618,601366,undefined,282.60,1,2600,36556,29.40
mslh18hait6618,300719,undefined,287.07,1,2600,93446,74.94
mslh18hait6618,603517,undefined,300.25,1,500,74460,59.75
mslh18hait6618,002100,undefined,307.07,1,600,13458,10.93
mslh18hait6618,600160,undefined,312.99,2,4800,77271,62.00
mslh18hait6618,601890,undefined,321.95,2,15900,193503,155.04
mslh18hait6618,300617,undefined,324.03,2,700,69722,55.97
mslh18hait6618,300458,undefined,339.28,1,500,31925,25.72
mslh18hait6618,000155,undefined,355.72,1,1500,23865,19.28
mslh18hait6618,600609,undefined,391.71,1,6400,70080,56.29
mslh18hait6618,300604,undefined,414.16,2,900,50892.9,40.94
mslh18hait6618,603348,undefined,443.18,1,500,26985,21.82
mslh18hait6618,600516,undefined,445.81,1,1600,22448,18.19
mslh18hait6618,601666,undefined,449.15,1,14800,178192,142.85
mslh18hait6618,603096,undefined,456.99,2,1000,103420,83.01
mslh18hait6618,300477,undefined,485.16,1,16200,203148,162.84
mslh18hait6618,300763,undefined,490.50,4,2000,575029,460.50
mslh18hait6618,688099,undefined,571.99,2,374,55909.18,45.04
mslh18hait6618,603113,undefined,577.01,1,5200,168290,134.99
mslh18hait6618,300299,undefined,587.65,2,10500,156676.7,125.70
mslh18hait6618,002517,undefined,590.73,1,6400,61184,49.27
mslh18hait6618,688388,undefined,632.88,1,1000,170910,137.11
mslh18hait6618,600197,undefined,650.51,1,2200,121396,97.49
mslh18hait6618,000733,undefined,678.54,1,1500,168814,135.46
mslh18hait6618,000758,undefined,723.77,1,22700,229724,184.23
mslh18hait6618,300238,undefined,819.23,2,2800,131637,105.77
mslh18hait6618,600531,undefined,864.04,2,24000,285509,228.95
mslh18hait6618,601908,undefined,869.43,1,15500,303362.7,243.25
mslh18hait6618,300618,undefined,946.41,4,2400,416182,333.59
mslh18hait6618,002674,undefined,959.95,2,6500,162003.9,130.15
mslh18hait6618,002108,undefined,975.96,1,15900,170607,137.04
mslh18hait6618,000955,undefined,1006.28,1,5100,80223,64.71
mslh18hait6618,000723,undefined,1006.59,2,30300,392191,314.41
mslh18hait6618,300034,undefined,1019.33,2,7200,468166.2,375.23
mslh18hait6618,603960,undefined,1236.72,2,1300,119955.3,96.63
mslh18hait6618,000639,undefined,1303.02,1,10900,141591,113.98
mslh18hait6618,688036,undefined,1310.03,1,400,116580,93.97
mslh18hait6618,600316,undefined,1400.89,5,16000,1551009,1242.13
mslh18hait6618,300632,undefined,1508.67,1,4900,134407,108.33
mslh18hait6618,300083,undefined,1516.57,2,63000,1447650,1159.46
mslh18hait6618,600199,undefined,1736.02,1,7100,286250,229.98
mslh18hait6618,000811,undefined,1739.11,2,21200,357338,286.88
mslh18hait6618,300775,undefined,1765.57,3,3200,236824,190.44
mslh18hait6618,000791,undefined,1859.98,1,22400,193760,156.02
mslh18hait6618,002460,undefined,1984.79,1,2100,416313,334.21
mslh18hait6618,002389,undefined,2065.94,1,4900,302373,243.05
mslh18hait6618,001896,undefined,2077.69,1,28000,551320,442.32
mslh18hait6618,300390,undefined,2137.78,5,34500,1718046,1376.19
mslh18hait6618,300008,undefined,2150.65,3,22000,236477,190.35
mslh18hait6618,603128,undefined,2385.00,2,12600,232144,187.00
mslh18hait6618,600536,undefined,2465.98,1,1900,287093,231.02
mslh18hait6618,300159,undefined,2488.48,3,70800,620054,497.54
mslh18hait6618,300094,undefined,2492.63,3,77800,792280,635.39
mslh18hait6618,002607,undefined,2627.32,2,2400,162879,131.68
mslh18hait6618,601015,undefined,2721.09,4,101200,861516,690.92
mslh18hait6618,600158,undefined,2787.18,2,7900,186692,150.82
mslh18hait6618,600499,undefined,3034.83,2,32700,466824,375.16
mslh18hait6618,002407,undefined,3220.50,2,32500,1277781,1024.35
mslh18hait6618,000738,undefined,3312.36,1,10700,483489,388.64
mslh18hait6618,002074,undefined,3678.74,5,36400,2663012,2133.32
mslh18hait6618,600760,undefined,4322.70,2,2800,408716,329.30
mslh18hait6618,601020,undefined,4614.81,1,5400,113552,93.20
mslh18hait6618,000725,undefined,4704.79,1,115000,1302950,1045.23
mslh18hait6618,600508,undefined,5238.88,4,19100,394187,318.13
mslh18hait6618,601919,undefined,5932.14,6,119700,2957126,2369.85
mslh18hait6618,002555,undefined,6204.36,1,13600,807786,649.66
mslh18hait6618,600580,undefined,6669.96,2,51600,1616301,1297.02
mslh18hait6618,601011,undefined,6715.44,1,38800,331352,268.57
mslh18hait6618,002537,undefined,6722.84,7,81200,1157935,930.17
mslh18hait6618,600089,undefined,7268.52,1,124200,2443548,1959.45
mslh18hait6618,000799,undefined,7899.60,5,5800,1692224,1358.41
mslh18hait6618,600081,undefined,8080.54,1,7800,249148,203.46
mslh18hait6618,600864,undefined,8211.85,2,67000,1068291,859.17
mslh18hait6618,002459,undefined,8437.77,7,12500,1036990,834.23
mslh18hait6618,002056,undefined,8498.33,1,10300,306624,249.67
mslh18hait6618,603069,undefined,8682.72,2,22400,1065626,857.27
mslh18hait6618,002647,undefined,10024.12,2,37700,828166,667.88
mslh18hait6618,300409,undefined,10040.71,1,12800,383887,312.29
mslh18hait6618,600765,undefined,14118.75,3,11200,480010,391.26
mslh18hait6618,002617,undefined,15259.22,2,80300,1267043,1021.77
mslh18hait6618,000636,undefined,22882.65,4,17722,1122082,909.56
mslh18hait6618,300073,undefined,23114.08,7,9900,1237332,1001.92
mslh18hait6618,300136,undefined,23410.18,2,14400,1030865,836.82
mslh18hait6618,002245,undefined,24241.63,2,55000,1444610,1168.39
mslh18hait6618,600707,undefined,27685.72,2,76500,928797,757.26
mslh18hait6618,002600,undefined,27833.88,3,51900,1242114,1008.11
mslh18hait6618,002340,undefined,28400.31,2,386200,5091570,4089.50
mslh18hait6618,600189,undefined,45252.12,11,170700,4196850,3381.80
mslh18hait6618,600059,undefined,53214.01,7,48100,1574657,1286.98
mslh18hait6618,600006,undefined,60118.86,11,255000,4741508,3825.18
mslh18hait6618,600559,undefined,88716.42,5,68100,4245687,3442.63
总利润：,242780.92380240024



