DataDate,SecurityID,WindCode,SecName,TgtQty,MarginOrNotMark,AvlQtyInPrivatePool,AvlQtyInPublicPool,QuotaOnLastTrdDate,QtyToTerminate,QtyToLock,QtyToBorrowFromPublicSecPool,QtyToBorrowFromOutsideSource
20201106,000004,000004.SZ,国农科技,1000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201106,000006,000006.SZ,深振业A,1000,1,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
20201106,000007,000007.SZ,全新好,1000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201106,000010,000010.SZ,美丽生态,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201106,000011,000011.SZ,深物业A,1000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201106,000012,000012.SZ,南玻A,1000,1,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
20201106,000014,000014.SZ,沙河股份,1000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201106,000016,000016.SZ,深康佳A,1000,1,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
20201106,000017,000017.SZ,*ST中华A,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201106,000020,000020.SZ,深华发A,1000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201106,000023,000023.SZ,深天地A,1000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201106,000026,000026.SZ,飞亚达,1000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201106,000034,000034.SZ,神州数码,1000,1,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
20201106,000036,000036.SZ,华联控股,0,1,0.0,0.0,10000.0,10000.0,-10000.0,0.0,0.0
20201106,000037,000037.SZ,深南电A,1000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201106,000045,000045.SZ,深纺织A,1000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201106,000056,000056.SZ,皇庭国际,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201106,000058,000058.SZ,深赛格,1000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201106,000068,000068.SZ,华控赛格,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201106,000070,000070.SZ,特发信息,1000,1,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
