DataDate,AcctIDByMXZ,SecurityID,WindCode,SecName,TgtQty,MarginOrNotMark,AvlQtyInPrivatePool,AvlQtyInPublicPool,QuotaOnLastTrdDate,QtyToTerminate,QtyToLock,QtyToBorrowFromPublicSecPool,QtyToBorrowFromOutsideSource,_id
20201123,307_m_hait_2000,000004,000004.SZ,国农科技,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0d404f9f6dfdad031a8c
20201123,307_m_hait_2000,000012,000012.SZ,南玻A,20000,1,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,5fbe0d404f9f6dfdad031a8d
20201123,307_m_hait_2000,000016,000016.SZ,深康佳A,22200,1,0.0,0.0,0.0,0.0,0.0,0.0,22200.0,5fbe0d404f9f6dfdad031a8e
20201123,307_m_hait_2000,000023,000023.SZ,深天地A,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0d404f9f6dfdad031a8f
20201123,307_m_hait_2000,000034,000034.SZ,神州数码,5800,1,0.0,0.0,0.0,0.0,0.0,0.0,5800.0,5fbe0d404f9f6dfdad031a90
20201123,307_m_hait_2000,000039,000039.SZ,中集集团,9600,1,0.0,0.0,0.0,0.0,0.0,0.0,9600.0,5fbe0d404f9f6dfdad031a91
20201123,307_m_hait_2000,000056,000056.SZ,皇庭国际,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0d404f9f6dfdad031a92
20201123,307_m_hait_2000,000100,000100.SZ,TCL科技,21800,1,0.0,208900.0,1500.0,0.0,0.0,20300.0,0.0,5fbe0d404f9f6dfdad031a93
20201123,307_m_hait_2000,000150,000150.SZ,宜华健康,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0d404f9f6dfdad031a94
20201123,307_m_hait_2000,000155,000155.SZ,川能动力,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0d404f9f6dfdad031a95
20201123,307_m_hait_2000,000301,000301.SZ,东方盛虹,15800,1,0.0,0.0,0.0,0.0,0.0,0.0,15800.0,5fbe0d404f9f6dfdad031a96
20201123,307_m_hait_2000,000403,000403.SZ,双林生物,3400,1,0.0,0.0,2200.0,0.0,0.0,0.0,1200.0,5fbe0d404f9f6dfdad031a97
20201123,307_m_hait_2000,000408,000408.SZ,*ST藏格,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0d404f9f6dfdad031a98
20201123,307_m_hait_2000,000410,000410.SZ,*ST沈机,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0d404f9f6dfdad031a99
20201123,307_m_hait_2000,000411,000411.SZ,英特集团,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0d404f9f6dfdad031a9a
20201123,307_m_hait_2000,000428,000428.SZ,华天酒店,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0d404f9f6dfdad031a9b
20201123,307_m_hait_2000,000502,000502.SZ,绿景控股,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0d404f9f6dfdad031a9c
20201123,307_m_hait_2000,000503,000503.SZ,国新健康,13200,1,0.0,10700.0,1000.0,0.0,0.0,10700.0,1500.0,5fbe0d404f9f6dfdad031a9d
20201123,307_m_hait_2000,000505,000505.SZ,京粮控股,16800,1,0.0,0.0,0.0,0.0,0.0,0.0,16800.0,5fbe0d404f9f6dfdad031a9e
20201123,307_m_hait_2000,000506,000506.SZ,中润资源,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0d404f9f6dfdad031a9f
20201123,307_m_hait_2000,000516,000516.SZ,国际医学,17800,1,0.0,0.0,0.0,0.0,0.0,0.0,17800.0,5fbe0d404f9f6dfdad031aa0
20201123,307_m_hait_2000,000523,000523.SZ,广州浪奇,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0d404f9f6dfdad031aa1
20201123,307_m_hait_2000,000526,000526.SZ,紫光学大,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0d404f9f6dfdad031aa2
20201123,307_m_hait_2000,000530,000530.SZ,冰山冷热,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0d404f9f6dfdad031aa3
20201123,307_m_hait_2000,000534,000534.SZ,万泽股份,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0d404f9f6dfdad031aa4
20201123,307_m_hait_2000,000545,000545.SZ,金浦钛业,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0d404f9f6dfdad031aa5
20201123,307_m_hait_2000,000550,000550.SZ,江铃汽车,7200,1,0.0,0.0,0.0,0.0,0.0,0.0,7200.0,5fbe0d404f9f6dfdad031aa6
20201123,307_m_hait_2000,000551,000551.SZ,创元科技,16400,1,0.0,0.0,0.0,0.0,0.0,0.0,16400.0,5fbe0d404f9f6dfdad031aa7
20201123,307_m_hait_2000,000561,000561.SZ,烽火电子,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0d404f9f6dfdad031aa8
20201123,307_m_hait_2000,000564,000564.SZ,供销大集,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0d404f9f6dfdad031aa9
20201123,307_m_hait_2000,000566,000566.SZ,海南海药,16400,1,0.0,0.0,0.0,0.0,0.0,0.0,16400.0,5fbe0d404f9f6dfdad031aaa
20201123,307_m_hait_2000,000570,000570.SZ,苏常柴A,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0d404f9f6dfdad031aab
20201123,307_m_hait_2000,000571,000571.SZ,*ST大洲,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0d404f9f6dfdad031aac
20201123,307_m_hait_2000,000573,000573.SZ,粤宏远A,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0d404f9f6dfdad031aad
20201123,307_m_hait_2000,000587,000587.SZ,*ST金洲,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0d404f9f6dfdad031aae
20201123,307_m_hait_2000,000592,000592.SZ,平潭发展,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0d404f9f6dfdad031aaf
20201123,307_m_hait_2000,000595,000595.SZ,*ST宝实,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0d404f9f6dfdad031ab0
20201123,307_m_hait_2000,000608,000608.SZ,阳光股份,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0d404f9f6dfdad031ab1
20201123,307_m_hait_2000,000612,000612.SZ,焦作万方,19200,1,0.0,0.0,0.0,0.0,0.0,0.0,19200.0,5fbe0d404f9f6dfdad031ab2
20201123,307_m_hait_2000,000613,000613.SZ,大东海A,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0d404f9f6dfdad031ab3
20201123,307_m_hait_2000,000615,000615.SZ,奥园美谷,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0d404f9f6dfdad031ab4
20201123,307_m_hait_2000,000622,000622.SZ,恒立实业,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0d404f9f6dfdad031ab5
20201123,307_m_hait_2000,000625,000625.SZ,长安汽车,7200,1,0.0,20200.0,1000.0,0.0,0.0,6200.0,0.0,5fbe0d404f9f6dfdad031ab6
20201123,307_m_hait_2000,000626,000626.SZ,远大控股,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0d404f9f6dfdad031ab7
20201123,307_m_hait_2000,000633,000633.SZ,合金投资,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0d404f9f6dfdad031ab8
20201123,307_m_hait_2000,000638,000638.SZ,万方发展,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0d404f9f6dfdad031ab9
20201123,307_m_hait_2000,000659,000659.SZ,珠海中富,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0d404f9f6dfdad031aba
20201123,307_m_hait_2000,000662,000662.SZ,*ST天夏,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0d404f9f6dfdad031abb
20201123,307_m_hait_2000,000668,000668.SZ,荣丰控股,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0d404f9f6dfdad031abc
20201123,307_m_hait_2000,000669,000669.SZ,*ST金鸿,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0d404f9f6dfdad031abd
20201123,307_m_hait_2000,000673,000673.SZ,*ST当代,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0d404f9f6dfdad031abe
20201123,307_m_hait_2000,000676,000676.SZ,智度股份,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0d404f9f6dfdad031abf
20201123,307_m_hait_2000,000677,000677.SZ,恒天海龙,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0d404f9f6dfdad031ac0
20201123,307_m_hait_2000,000679,000679.SZ,*ST友谊,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0d404f9f6dfdad031ac1
20201123,307_m_hait_2000,000687,000687.SZ,*ST华讯,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0d404f9f6dfdad031ac2
20201123,307_m_hait_2000,000692,000692.SZ,惠天热电,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0d404f9f6dfdad031ac3
20201123,307_m_hait_2000,000695,000695.SZ,滨海能源,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0d404f9f6dfdad031ac4
