DataDate,SecurityID,WindCode,SecName,TgtQty,MarginOrNotMark,AvlQtyInPrivatePool,AvlQtyInPublicPool,QuotaOnLastTrdDate,QtyToTerminate,QtyToLock,QtyToBorrowFromPublicSecPool,QtyToBorrowFromOutsideSource
20201120,000004,000004.SZ,国农科技,3000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201120,000012,000012.SZ,南玻A,13000,1,0.0,0.0,0.0,0.0,0.0,0.0,13000.0
20201120,000016,000016.SZ,深康佳A,14800,1,0.0,0.0,0.0,0.0,0.0,0.0,14800.0
20201120,000023,000023.SZ,深天地A,5600,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201120,000034,000034.SZ,神州数码,4000,1,0.0,0.0,0.0,0.0,0.0,0.0,4000.0
20201120,000039,000039.SZ,中集集团,6800,1,150000.0,0.0,0.0,0.0,6800.0,0.0,0.0
20201120,000056,000056.SZ,皇庭国际,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201120,000100,000100.SZ,TCL科技,14400,1,0.0,180300.0,1000.0,0.0,0.0,13400.0,0.0
20201120,000150,000150.SZ,宜华健康,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201120,000155,000155.SZ,川能动力,13800,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201120,000403,000403.SZ,双林生物,2200,1,77800.0,0.0,1000.0,0.0,1200.0,0.0,0.0
20201120,000408,000408.SZ,*ST藏格,11600,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201120,000410,000410.SZ,*ST沈机,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201120,000411,000411.SZ,英特集团,5000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201120,000428,000428.SZ,华天酒店,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201120,000502,000502.SZ,绿景控股,13400,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201120,000503,000503.SZ,国新健康,8600,1,0.0,5300.0,1000.0,0.0,0.0,5300.0,2300.0
20201120,000505,000505.SZ,京粮控股,11400,1,0.0,0.0,0.0,0.0,0.0,0.0,11400.0
20201120,000506,000506.SZ,中润资源,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201120,000516,000516.SZ,国际医学,11800,1,0.0,0.0,0.0,0.0,0.0,0.0,11800.0
20201120,000523,000523.SZ,广州浪奇,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201120,000526,000526.SZ,紫光学大,1800,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201120,000530,000530.SZ,冰山冷热,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201120,000534,000534.SZ,万泽股份,8200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201120,000545,000545.SZ,金浦钛业,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201120,000550,000550.SZ,江铃汽车,5000,1,0.0,0.0,0.0,0.0,0.0,0.0,5000.0
20201120,000551,000551.SZ,创元科技,11200,1,0.0,0.0,0.0,0.0,0.0,0.0,11200.0
20201120,000561,000561.SZ,烽火电子,13800,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201120,000564,000564.SZ,供销大集,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201120,000566,000566.SZ,海南海药,11000,1,0.0,0.0,0.0,0.0,0.0,0.0,11000.0
20201120,000570,000570.SZ,苏常柴A,19200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201120,000571,000571.SZ,*ST大洲,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201120,000587,000587.SZ,*ST金洲,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201120,000592,000592.SZ,平潭发展,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201120,000595,000595.SZ,*ST宝实,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201120,000608,000608.SZ,阳光股份,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201120,000612,000612.SZ,焦作万方,13200,1,0.0,0.0,0.0,0.0,0.0,0.0,13200.0
20201120,000613,000613.SZ,大东海A,17000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
