DataDate,SecurityID,WindCode,SecName,TgtQty,MarginOrNotMark,AvlQtyInPrivatePool,AvlQtyInPublicPool,QuotaOnLastTrdDate,QtyToTerminate,QtyToLock,QtyToBorrowFromPublicSecPool,QtyToBorrowFromOutsideSource
20201113,000004,000004.SZ,国农科技,1000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201113,000007,000007.SZ,全新好,1000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201113,000016,000016.SZ,深康佳A,1000,1,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
20201113,000023,000023.SZ,深天地A,1000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201113,000026,000026.SZ,飞亚达,1000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201113,000030,000030.SZ,富奥股份,1000,1,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
20201113,000034,000034.SZ,神州数码,1000,1,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
20201113,000039,000039.SZ,中集集团,1000,1,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
20201113,000056,000056.SZ,皇庭国际,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201113,000070,000070.SZ,特发信息,1000,1,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
20201113,000100,000100.SZ,TCL科技,1000,1,0.0,194600.0,1000.0,0.0,0.0,0.0,0.0
20201113,000150,000150.SZ,宜华健康,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201113,000301,000301.SZ,东方盛虹,1000,1,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
20201113,000407,000407.SZ,胜利股份,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201113,000408,000408.SZ,*ST藏格,1000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201113,000410,000410.SZ,*ST沈机,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201113,000411,000411.SZ,英特集团,1000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201113,000421,000421.SZ,南京公用,1000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201113,000428,000428.SZ,华天酒店,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201113,000502,000502.SZ,绿景控股,1000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201113,000503,000503.SZ,国新健康,1000,1,0.0,18100.0,0.0,0.0,0.0,1000.0,0.0
20201113,000504,000504.SZ,ST生物,1000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201113,000505,000505.SZ,京粮控股,1000,1,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
20201113,000506,000506.SZ,中润资源,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201113,000509,000509.SZ,*ST华塑,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201113,000516,000516.SZ,国际医学,1000,1,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
20201113,000523,000523.SZ,广州浪奇,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201113,000524,000524.SZ,岭南控股,1000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201113,000526,000526.SZ,紫光学大,1000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201113,000545,000545.SZ,金浦钛业,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201113,000550,000550.SZ,江铃汽车,1000,1,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
20201113,000551,000551.SZ,创元科技,1000,1,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
20201113,000561,000561.SZ,烽火电子,1000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201113,000564,000564.SZ,供销大集,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201113,000566,000566.SZ,海南海药,1000,1,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
20201113,000570,000570.SZ,苏常柴A,1000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201113,000571,000571.SZ,*ST大洲,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201113,000572,000572.SZ,ST海马,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201113,000576,000576.SZ,甘化科工,1000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201113,000585,000585.SZ,*ST东电,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201113,000587,000587.SZ,*ST金洲,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201113,000599,000599.SZ,青岛双星,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201113,000608,000608.SZ,阳光股份,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201113,000609,000609.SZ,中迪投资,1000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201113,000612,000612.SZ,焦作万方,1000,1,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
20201113,000613,000613.SZ,大东海A,1000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201113,000622,000622.SZ,恒立实业,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201113,000633,000633.SZ,合金投资,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201113,000638,000638.SZ,万方发展,1000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201113,000662,000662.SZ,*ST天夏,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201113,000663,000663.SZ,*ST永林,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201113,000668,000668.SZ,荣丰控股,1000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201113,000669,000669.SZ,*ST金鸿,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201113,000673,000673.SZ,*ST当代,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201113,000676,000676.SZ,智度股份,1000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201113,000679,000679.SZ,*ST友谊,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201113,000681,000681.SZ,视觉中国,1000,1,0.0,0.0,0.0,0.0,0.0,0.0,1000.0
