DataDate,SecurityID,WindCode,SecName,TgtQty,MarginOrNotMark,AvlQtyInPrivatePool,AvlQtyInPublicPool,QuotaOnLastTrdDate,QtyToTerminate,QtyToLock,QtyToBorrowFromPublicSecPool,QtyToBorrowFromOutsideSource
20201119,000012,000012.SZ,南玻A,12200,1,0.0,0.0,0.0,0.0,0.0,0.0,12200.0
20201119,000016,000016.SZ,深康佳A,15000,1,0.0,0.0,0.0,0.0,0.0,0.0,15000.0
20201119,000023,000023.SZ,深天地A,5400,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201119,000034,000034.SZ,神州数码,3800,1,0.0,0.0,0.0,0.0,0.0,0.0,3800.0
20201119,000039,000039.SZ,中集集团,7000,1,0.0,0.0,0.0,0.0,0.0,0.0,7000.0
20201119,000056,000056.SZ,皇庭国际,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201119,000100,000100.SZ,TCL科技,14200,1,0.0,209200.0,1000.0,0.0,0.0,13200.0,0.0
20201119,000150,000150.SZ,宜华健康,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201119,000155,000155.SZ,川能动力,13000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201119,000301,000301.SZ,东方盛虹,10400,1,0.0,0.0,0.0,0.0,0.0,0.0,10400.0
20201119,000403,000403.SZ,双林生物,2400,1,79000.0,0.0,1000.0,0.0,1400.0,0.0,0.0
20201119,000408,000408.SZ,*ST藏格,11600,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201119,000410,000410.SZ,*ST沈机,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201119,000411,000411.SZ,英特集团,5000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201119,000428,000428.SZ,华天酒店,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201119,000502,000502.SZ,绿景控股,13200,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201119,000504,000504.SZ,ST生物,8000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201119,000505,000505.SZ,京粮控股,11200,1,0.0,0.0,0.0,0.0,0.0,0.0,11200.0
20201119,000506,000506.SZ,中润资源,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201119,000516,000516.SZ,国际医学,11600,1,0.0,0.0,0.0,0.0,0.0,0.0,11600.0
20201119,000523,000523.SZ,广州浪奇,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20201119,000526,000526.SZ,紫光学大,1800,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
