DataDate,SecurityID,WindCode,SecName,TgtQty,MarginOrNotMark,AvlQtyInPrivatePool,AvlQtyInPublicPool,QuotaOnLastTrdDate,QtyToLock,QtyToBorrowFromPublicSecPool,QtyToBorrowFromOutsideSource
20201028,000616,000616.SZ,海航投资,1000,1,0.0,0.0,0.0,0.0,0.0,1000.0
20201028,000619,000619.SZ,海螺型材,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,000620,000620.SZ,新华联,1000,1,0.0,0.0,0.0,0.0,0.0,1000.0
20201028,000625,000625.SZ,长安汽车,1000,1,0.0,0.0,0.0,0.0,0.0,1000.0
20201028,000638,000638.SZ,万方发展,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,000662,000662.SZ,*ST天夏,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,000667,000667.SZ,美好置业,1000,1,0.0,0.0,0.0,0.0,0.0,1000.0
20201028,000668,000668.SZ,荣丰控股,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,000669,000669.SZ,*ST金鸿,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,000673,000673.SZ,*ST当代,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,000676,000676.SZ,智度股份,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,000683,000683.SZ,远兴能源,1000,1,0.0,0.0,0.0,0.0,0.0,1000.0
20201028,000687,000687.SZ,*ST华讯,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,000688,000688.SZ,国城矿业,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,000691,000691.SZ,亚太实业,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,000692,000692.SZ,惠天热电,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,000695,000695.SZ,滨海能源,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,000697,000697.SZ,炼石航空,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,000698,000698.SZ,沈阳化工,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,000701,000701.SZ,厦门信达,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,000710,000710.SZ,贝瑞基因,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,000711,000711.SZ,京蓝科技,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,000713,000713.SZ,丰乐种业,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,000720,000720.SZ,新能泰山,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,000721,000721.SZ,西安饮食,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,000725,000725.SZ,京东方A,1000,1,0.0,298700.0,0.0,0.0,1000.0,0.0
20201028,000727,000727.SZ,*ST东科,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,000728,000728.SZ,国元证券,1000,1,171200.0,36.0,1000.0,0.0,0.0,0.0
20201028,000732,000732.SZ,泰禾集团,1000,1,0.0,0.0,0.0,0.0,0.0,1000.0
20201028,000733,000733.SZ,振华科技,1000,1,0.0,0.0,0.0,0.0,0.0,1000.0
20201028,000735,000735.SZ,罗牛山,1000,1,0.0,0.0,0.0,0.0,0.0,1000.0
20201028,000737,000737.SZ,ST南风,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,000750,000750.SZ,国海证券,1000,1,0.0,0.0,0.0,0.0,0.0,1000.0
20201028,000752,000752.SZ,*ST西发,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,000757,000757.SZ,浩物股份,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,000762,000762.SZ,西藏矿业,1000,1,0.0,0.0,0.0,0.0,0.0,1000.0
20201028,000766,000766.SZ,通化金马,1000,1,0.0,0.0,0.0,0.0,0.0,1000.0
20201028,000780,000780.SZ,*ST平能,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,000782,000782.SZ,美达股份,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,000793,000793.SZ,华闻集团,1000,1,0.0,4300.0,0.0,0.0,1000.0,0.0
20201028,000796,000796.SZ,凯撒旅业,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,000798,000798.SZ,中水渔业,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,000799,000799.SZ,酒鬼酒,1000,1,0.0,0.0,0.0,0.0,0.0,1000.0
20201028,000802,000802.SZ,北京文化,1000,1,0.0,0.0,0.0,0.0,0.0,1000.0
20201028,000803,000803.SZ,*ST北能,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,000806,000806.SZ,*ST银河,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,000807,000807.SZ,云铝股份,1000,1,0.0,0.0,0.0,0.0,0.0,1000.0
20201028,000818,000818.SZ,航锦科技,1000,1,0.0,0.0,0.0,0.0,0.0,1000.0
20201028,000820,000820.SZ,*ST节能,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,000822,000822.SZ,山东海化,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,000835,000835.SZ,*ST长动,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,000839,000839.SZ,中信国安,1000,1,0.0,0.0,0.0,0.0,0.0,1000.0
20201028,000861,000861.SZ,海印股份,1000,1,0.0,0.0,0.0,0.0,0.0,1000.0
20201028,000862,000862.SZ,银星能源,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,000863,000863.SZ,三湘印象,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,000868,000868.SZ,ST安凯,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,000880,000880.SZ,潍柴重机,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,000886,000886.SZ,海南高速,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,000889,000889.SZ,中嘉博创,1000,1,0.0,0.0,0.0,0.0,0.0,1000.0
20201028,000890,000890.SZ,*ST胜尔,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,000892,000892.SZ,欢瑞世纪,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,000893,000893.SZ,亚钾国际,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,000903,000903.SZ,云内动力,1000,1,0.0,0.0,0.0,0.0,0.0,1000.0
20201028,000908,000908.SZ,景峰医药,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,000913,000913.SZ,钱江摩托,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,000917,000917.SZ,电广传媒,1000,1,0.0,0.0,0.0,0.0,0.0,1000.0
20201028,000918,000918.SZ,嘉凯城,1000,1,0.0,0.0,0.0,0.0,0.0,1000.0
20201028,000920,000920.SZ,南方汇通,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,000927,000927.SZ,*ST夏利,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,000929,000929.SZ,兰州黄河,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,000936,000936.SZ,华西股份,1000,1,0.0,0.0,0.0,0.0,0.0,1000.0
20201028,000948,000948.SZ,南天信息,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,000972,000972.SZ,ST中基,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,000975,000975.SZ,银泰黄金,1000,1,0.0,0.0,0.0,0.0,0.0,1000.0
20201028,000978,000978.SZ,桂林旅游,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,000980,000980.SZ,*ST众泰,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,000982,000982.SZ,*ST中绒,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,000985,000985.SZ,大庆华科,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002006,002006.SZ,精功科技,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002009,002009.SZ,天奇股份,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002021,002021.SZ,ST中捷,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002022,002022.SZ,科华生物,1000,1,0.0,0.0,0.0,0.0,0.0,1000.0
20201028,002026,002026.SZ,山东威达,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002030,002030.SZ,达安基因,1000,1,0.0,0.0,0.0,0.0,0.0,1000.0
20201028,002041,002041.SZ,登海种业,1000,1,0.0,0.0,0.0,0.0,0.0,1000.0
20201028,002042,002042.SZ,华孚时尚,1000,1,0.0,0.0,0.0,0.0,0.0,1000.0
20201028,002052,002052.SZ,*ST同洲,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002066,002066.SZ,瑞泰科技,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002069,002069.SZ,獐子岛,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002071,002071.SZ,*ST长城,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002072,002072.SZ,ST凯瑞,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002074,002074.SZ,国轩高科,1000,1,0.0,5100.0,0.0,0.0,1000.0,0.0
20201028,002076,002076.SZ,*ST雪莱,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002083,002083.SZ,孚日股份,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002086,002086.SZ,*ST东洋,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002087,002087.SZ,新野纺织,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002089,002089.SZ,ST新海,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002096,002096.SZ,南岭民爆,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002105,002105.SZ,信隆健康,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002109,002109.SZ,兴化股份,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002112,002112.SZ,三变科技,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002113,002113.SZ,*ST天润,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002114,002114.SZ,罗平锌电,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002118,002118.SZ,紫鑫药业,1000,1,0.0,0.0,0.0,0.0,0.0,1000.0
20201028,002122,002122.SZ,*ST天马,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002123,002123.SZ,梦网集团,1000,1,0.0,0.0,0.0,0.0,0.0,1000.0
20201028,002131,002131.SZ,利欧股份,1000,1,0.0,0.0,0.0,0.0,0.0,1000.0
20201028,002132,002132.SZ,恒星科技,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002134,002134.SZ,天津普林,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002136,002136.SZ,安纳达,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002139,002139.SZ,拓邦股份,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002141,002141.SZ,贤丰控股,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002147,002147.SZ,*ST新光,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002151,002151.SZ,北斗星通,1000,1,0.0,0.0,0.0,0.0,0.0,1000.0
20201028,002154,002154.SZ,报喜鸟,1000,1,0.0,0.0,0.0,0.0,0.0,1000.0
20201028,002159,002159.SZ,三特索道,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002161,002161.SZ,远望谷,1000,1,0.0,0.0,0.0,0.0,0.0,1000.0
20201028,002162,002162.SZ,悦心健康,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002163,002163.SZ,海南发展,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002164,002164.SZ,宁波东力,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002165,002165.SZ,红宝丽,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002169,002169.SZ,智光电气,1000,1,0.0,0.0,0.0,0.0,0.0,1000.0
20201028,002172,002172.SZ,澳洋健康,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002173,002173.SZ,创新医疗,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002175,002175.SZ,*ST东网,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002177,002177.SZ,御银股份,1000,1,0.0,0.0,0.0,0.0,0.0,1000.0
20201028,002186,002186.SZ,全聚德,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002187,002187.SZ,广百股份,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002188,002188.SZ,ST巴士,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002190,002190.SZ,成飞集成,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002192,002192.SZ,*ST融捷,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002194,002194.SZ,武汉凡谷,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002196,002196.SZ,方正电机,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002200,002200.SZ,ST云投,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002201,002201.SZ,九鼎新材,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002202,002202.SZ,金风科技,1000,1,0.0,41095.0,0.0,0.0,1000.0,0.0
20201028,002207,002207.SZ,准油股份,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002209,002209.SZ,达意隆,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002210,002210.SZ,*ST飞马,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002218,002218.SZ,拓日新能,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002219,002219.SZ,*ST恒康,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002227,002227.SZ,奥特迅,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002231,002231.SZ,奥维通信,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002234,002234.SZ,民和股份,1000,1,0.0,0.0,0.0,0.0,0.0,1000.0
20201028,002235,002235.SZ,安妮股份,1000,1,0.0,0.0,0.0,0.0,0.0,1000.0
20201028,002240,002240.SZ,威华股份,1000,1,0.0,0.0,0.0,0.0,0.0,1000.0
20201028,002245,002245.SZ,澳洋顺昌,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002247,002247.SZ,*ST聚力,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002248,002248.SZ,华东数控,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002256,002256.SZ,*ST兆新,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002259,002259.SZ,*ST升达,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002269,002269.SZ,美邦服饰,1000,1,0.0,0.0,0.0,0.0,0.0,1000.0
20201028,002271,002271.SZ,东方雨虹,1000,1,14800.0,9900.0,0.0,1000.0,0.0,0.0
20201028,002278,002278.SZ,神开股份,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002280,002280.SZ,*ST联络,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002282,002282.SZ,博深股份,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002283,002283.SZ,天润工业,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002285,002285.SZ,世联行,1000,1,0.0,0.0,0.0,0.0,0.0,1000.0
20201028,002286,002286.SZ,保龄宝,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002287,002287.SZ,奇正藏药,1000,1,0.0,0.0,0.0,0.0,0.0,1000.0
20201028,002288,002288.SZ,超华科技,1000,1,0.0,0.0,0.0,0.0,0.0,1000.0
20201028,002289,002289.SZ,ST宇顺,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002291,002291.SZ,星期六,1000,1,0.0,0.0,0.0,0.0,0.0,1000.0
20201028,002297,002297.SZ,博云新材,1000,1,0.0,0.0,0.0,0.0,0.0,1000.0
20201028,002298,002298.SZ,中电兴发,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002306,002306.SZ,ST云网,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002307,002307.SZ,北新路桥,1000,1,0.0,0.0,0.0,0.0,0.0,1000.0
20201028,002319,002319.SZ,*ST乐通,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002321,002321.SZ,华英农业,1000,1,0.0,0.0,0.0,0.0,0.0,1000.0
20201028,002323,002323.SZ,*ST雅博,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002326,002326.SZ,永太科技,1000,1,0.0,0.0,0.0,0.0,0.0,1000.0
20201028,002329,002329.SZ,皇氏集团,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002331,002331.SZ,皖通科技,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002334,002334.SZ,英威腾,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002335,002335.SZ,科华恒盛,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002336,002336.SZ,ST人乐,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002338,002338.SZ,奥普光电,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002343,002343.SZ,慈文传媒,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002345,002345.SZ,潮宏基,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002348,002348.SZ,高乐股份,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002354,002354.SZ,*ST天娱,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002355,002355.SZ,兴民智通,1000,1,0.0,0.0,0.0,0.0,0.0,1000.0
20201028,002356,002356.SZ,*ST赫美,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002362,002362.SZ,汉王科技,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002365,002365.SZ,永安药业,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002366,002366.SZ,台海核电,1000,1,0.0,0.0,0.0,0.0,0.0,1000.0
20201028,002370,002370.SZ,亚太药业,1000,1,0.0,0.0,0.0,0.0,0.0,1000.0
20201028,002375,002375.SZ,亚厦股份,1000,1,0.0,0.0,0.0,0.0,0.0,1000.0
20201028,002387,002387.SZ,维信诺,1000,1,0.0,0.0,0.0,0.0,0.0,1000.0
20201028,002389,002389.SZ,航天彩虹,1000,1,18900.0,0.0,1000.0,0.0,0.0,0.0
20201028,002397,002397.SZ,梦洁股份,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002400,002400.SZ,省广集团,1000,1,0.0,0.0,0.0,0.0,0.0,1000.0
20201028,002407,002407.SZ,多氟多,1000,1,0.0,0.0,0.0,0.0,0.0,1000.0
20201028,002416,002416.SZ,爱施德,1000,1,0.0,0.0,0.0,0.0,0.0,1000.0
20201028,002417,002417.SZ,深南股份,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002418,002418.SZ,*ST康盛,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002425,002425.SZ,凯撒文化,1000,1,0.0,0.0,0.0,0.0,0.0,1000.0
20201028,002426,002426.SZ,*ST胜利,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002427,002427.SZ,ST尤夫,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002428,002428.SZ,云南锗业,1000,1,0.0,0.0,0.0,0.0,0.0,1000.0
20201028,002438,002438.SZ,江苏神通,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002442,002442.SZ,龙星化工,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002445,002445.SZ,*ST中南,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002447,002447.SZ,*ST晨鑫,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002451,002451.SZ,摩恩电气,1000,1,0.0,0.0,0.0,0.0,0.0,1000.0
20201028,002459,002459.SZ,晶澳科技,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002464,002464.SZ,众应互联,1000,1,0.0,0.0,0.0,0.0,0.0,1000.0
20201028,002466,002466.SZ,天齐锂业,1000,1,0.0,0.0,0.0,0.0,0.0,1000.0
20201028,002470,002470.SZ,*ST金正,1000,0,0.0,61900.0,0.0,0.0,1000.0,0.0
20201028,002471,002471.SZ,中超控股,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002473,002473.SZ,ST圣莱,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002487,002487.SZ,大金重工,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002488,002488.SZ,金固股份,1000,1,0.0,0.0,0.0,0.0,0.0,1000.0
20201028,002494,002494.SZ,华斯股份,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002496,002496.SZ,*ST辉丰,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002497,002497.SZ,雅化集团,1000,1,0.0,0.0,0.0,0.0,0.0,1000.0
20201028,002499,002499.SZ,*ST科林,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002501,002501.SZ,*ST利源,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002504,002504.SZ,弘高创意,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002506,002506.SZ,协鑫集成,1000,1,0.0,0.0,0.0,0.0,0.0,1000.0
20201028,002514,002514.SZ,宝馨科技,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002516,002516.SZ,旷达科技,1000,0,0.0,0.0,0.0,0.0,0.0,0.0
20201028,002517,002517.SZ,恺英网络,1000,1,0.0,0.0,0.0,0.0,0.0,1000.0
20201028,002518,002518.SZ,科士达,1000,1,0.0,0.0,0.0,0.0,0.0,1000.0
