DataDate,AcctIDByMXZ,SecurityID,WindCode,SecName,TgtQty,MarginOrNotMark,AvlQtyInPrivatePool,AvlQtyInPublicPool,QuotaOnLastTrdDate,QtyToTerminate,QtyToLock,QtyToBorrowFromPublicSecPool,QtyToBorrowFromOutsideSource,_id
20201125,307_m_hait_2000,000949,000949.SZ,新乡化纤,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707ce5
20201125,307_m_hait_2000,000957,000957.SZ,中通客车,18200,1,0.0,0.0,0.0,0.0,0.0,0.0,18200.0,5fbe35af8ac917c027707ce6
20201125,307_m_hait_2000,000962,000962.SZ,东方钽业,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707ce7
20201125,307_m_hait_2000,000971,000971.SZ,*ST高升,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707ce8
20201125,307_m_hait_2000,000972,000972.SZ,ST中基,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707ce9
20201125,307_m_hait_2000,000980,000980.SZ,*ST众泰,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707cea
20201125,307_m_hait_2000,000985,000985.SZ,大庆华科,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707ceb
20201125,307_m_hait_2000,002009,002009.SZ,天奇股份,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707cec
20201125,307_m_hait_2000,002021,002021.SZ,ST中捷,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707ced
20201125,307_m_hait_2000,002044,002044.SZ,美年健康,12600,1,0.0,0.0,0.0,0.0,0.0,0.0,12600.0,5fbe35af8ac917c027707cee
20201125,307_m_hait_2000,002052,002052.SZ,*ST同洲,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707cef
20201125,307_m_hait_2000,002058,002058.SZ,威尔泰,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707cf0
20201125,307_m_hait_2000,002069,002069.SZ,獐子岛,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707cf1
20201125,307_m_hait_2000,002071,002071.SZ,*ST长城,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707cf2
20201125,307_m_hait_2000,002076,002076.SZ,*ST雪莱,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707cf3
20201125,307_m_hait_2000,002083,002083.SZ,孚日股份,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707cf4
20201125,307_m_hait_2000,002086,002086.SZ,*ST东洋,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707cf5
20201125,307_m_hait_2000,002089,002089.SZ,ST新海,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707cf6
20201125,307_m_hait_2000,002096,002096.SZ,南岭民爆,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707cf7
20201125,307_m_hait_2000,002105,002105.SZ,信隆健康,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707cf8
20201125,307_m_hait_2000,002114,002114.SZ,罗平锌电,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707cf9
20201125,307_m_hait_2000,002118,002118.SZ,紫鑫药业,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707cfa
20201125,307_m_hait_2000,002131,002131.SZ,利欧股份,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707cfb
20201125,307_m_hait_2000,002141,002141.SZ,贤丰控股,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707cfc
20201125,307_m_hait_2000,002149,002149.SZ,西部材料,12800,1,0.0,0.0,0.0,0.0,0.0,0.0,12800.0,5fbe35af8ac917c027707cfd
20201125,307_m_hait_2000,002160,002160.SZ,常铝股份,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707cfe
20201125,307_m_hait_2000,002163,002163.SZ,海南发展,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707cff
20201125,307_m_hait_2000,002165,002165.SZ,红宝丽,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707d00
20201125,307_m_hait_2000,002167,002167.SZ,东方锆业,24000,1,0.0,0.0,0.0,0.0,0.0,0.0,24000.0,5fbe35af8ac917c027707d01
20201125,307_m_hait_2000,002172,002172.SZ,澳洋健康,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707d02
20201125,307_m_hait_2000,002173,002173.SZ,创新医疗,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707d03
20201125,307_m_hait_2000,002175,002175.SZ,ST东网,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707d04
20201125,307_m_hait_2000,002176,002176.SZ,*ST江特,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707d05
20201125,307_m_hait_2000,002186,002186.SZ,全聚德,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707d06
20201125,307_m_hait_2000,002188,002188.SZ,ST巴士,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707d07
20201125,307_m_hait_2000,002196,002196.SZ,方正电机,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707d08
20201125,307_m_hait_2000,002200,002200.SZ,ST云投,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707d09
20201125,307_m_hait_2000,002207,002207.SZ,准油股份,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707d0a
20201125,307_m_hait_2000,002210,002210.SZ,*ST飞马,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707d0b
20201125,307_m_hait_2000,002227,002227.SZ,奥特迅,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707d0c
20201125,307_m_hait_2000,002231,002231.SZ,奥维通信,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707d0d
20201125,307_m_hait_2000,002234,002234.SZ,民和股份,8600,1,0.0,0.0,0.0,0.0,0.0,0.0,8600.0,5fbe35af8ac917c027707d0e
20201125,307_m_hait_2000,002239,002239.SZ,奥特佳,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707d0f
20201125,307_m_hait_2000,002240,002240.SZ,盛新锂能,7600,1,0.0,0.0,0.0,0.0,0.0,0.0,7600.0,5fbe35af8ac917c027707d10
20201125,307_m_hait_2000,002245,002245.SZ,澳洋顺昌,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707d11
20201125,307_m_hait_2000,002247,002247.SZ,*ST聚力,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707d12
20201125,307_m_hait_2000,002251,002251.SZ,步步高,14600,1,0.0,0.0,0.0,0.0,0.0,0.0,14600.0,5fbe35af8ac917c027707d13
20201125,307_m_hait_2000,002256,002256.SZ,*ST兆新,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707d14
20201125,307_m_hait_2000,002263,002263.SZ,大东南,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707d15
20201125,307_m_hait_2000,002269,002269.SZ,美邦服饰,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707d16
20201125,307_m_hait_2000,002280,002280.SZ,*ST联络,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707d17
20201125,307_m_hait_2000,002283,002283.SZ,天润工业,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707d18
20201125,307_m_hait_2000,002286,002286.SZ,保龄宝,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707d19
20201125,307_m_hait_2000,002289,002289.SZ,ST宇顺,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707d1a
20201125,307_m_hait_2000,002290,002290.SZ,ST中科创,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707d1b
20201125,307_m_hait_2000,002291,002291.SZ,星期六,7400,1,0.0,0.0,0.0,0.0,0.0,0.0,7400.0,5fbe35af8ac917c027707d1c
20201125,307_m_hait_2000,002297,002297.SZ,博云新材,18000,1,0.0,0.0,0.0,0.0,0.0,0.0,18000.0,5fbe35af8ac917c027707d1d
20201125,307_m_hait_2000,002306,002306.SZ,ST云网,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707d1e
20201125,307_m_hait_2000,002316,002316.SZ,亚联发展,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707d1f
20201125,307_m_hait_2000,002319,002319.SZ,*ST乐通,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707d20
20201125,307_m_hait_2000,002321,002321.SZ,华英农业,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707d21
20201125,307_m_hait_2000,002323,002323.SZ,*ST雅博,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707d22
20201125,307_m_hait_2000,002331,002331.SZ,皖通科技,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707d23
20201125,307_m_hait_2000,002336,002336.SZ,ST人乐,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707d24
20201125,307_m_hait_2000,002337,002337.SZ,赛象科技,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707d25
20201125,307_m_hait_2000,002340,002340.SZ,格林美,27800,1,0.0,0.0,17200.0,0.0,0.0,0.0,10600.0,5fbe35af8ac917c027707d26
20201125,307_m_hait_2000,002342,002342.SZ,巨力索具,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707d27
20201125,307_m_hait_2000,002348,002348.SZ,高乐股份,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707d28
20201125,307_m_hait_2000,002353,002353.SZ,杰瑞股份,4000,1,0.0,257800.0,2800.0,0.0,0.0,1200.0,0.0,5fbe35af8ac917c027707d29
20201125,307_m_hait_2000,002354,002354.SZ,*ST天娱,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707d2a
20201125,307_m_hait_2000,002356,002356.SZ,*ST赫美,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707d2b
20201125,307_m_hait_2000,002363,002363.SZ,隆基机械,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707d2c
20201125,307_m_hait_2000,002366,002366.SZ,台海核电,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707d2d
20201125,307_m_hait_2000,002369,002369.SZ,卓翼科技,23800,1,0.0,0.0,0.0,0.0,0.0,0.0,23800.0,5fbe35af8ac917c027707d2e
20201125,307_m_hait_2000,002370,002370.SZ,亚太药业,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707d2f
20201125,307_m_hait_2000,002378,002378.SZ,章源钨业,25000,1,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,5fbe35af8ac917c027707d30
20201125,307_m_hait_2000,002379,002379.SZ,宏创控股,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707d31
20201125,307_m_hait_2000,002383,002383.SZ,合众思壮,16800,1,0.0,0.0,0.0,0.0,0.0,0.0,16800.0,5fbe35af8ac917c027707d32
20201125,307_m_hait_2000,002389,002389.SZ,航天彩虹,6000,1,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,5fbe35af8ac917c027707d33
20201125,307_m_hait_2000,002407,002407.SZ,多氟多,9200,1,0.0,0.0,1000.0,0.0,0.0,0.0,8200.0,5fbe35af8ac917c027707d34
20201125,307_m_hait_2000,002417,002417.SZ,深南股份,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707d35
20201125,307_m_hait_2000,002418,002418.SZ,*ST康盛,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707d36
20201125,307_m_hait_2000,002427,002427.SZ,ST尤夫,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707d37
20201125,307_m_hait_2000,002442,002442.SZ,龙星化工,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707d38
20201125,307_m_hait_2000,002445,002445.SZ,*ST中南,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707d39
20201125,307_m_hait_2000,002458,002458.SZ,益生股份,12400,1,0.0,0.0,0.0,0.0,0.0,0.0,12400.0,5fbe35af8ac917c027707d3a
20201125,307_m_hait_2000,002459,002459.SZ,晶澳科技,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707d3b
20201125,307_m_hait_2000,002464,002464.SZ,众应互联,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707d3c
20201125,307_m_hait_2000,002466,002466.SZ,天齐锂业,5400,1,0.0,0.0,4200.0,0.0,0.0,0.0,1200.0,5fbe35af8ac917c027707d3d
20201125,307_m_hait_2000,002470,002470.SZ,*ST金正,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707d3e
20201125,307_m_hait_2000,002472,002472.SZ,双环传动,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707d3f
20201125,307_m_hait_2000,002490,002490.SZ,山东墨龙,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707d40
20201125,307_m_hait_2000,002494,002494.SZ,华斯股份,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707d41
20201125,307_m_hait_2000,002495,002495.SZ,佳隆股份,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707d42
20201125,307_m_hait_2000,002496,002496.SZ,*ST辉丰,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707d43
20201125,307_m_hait_2000,002501,002501.SZ,*ST利源,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707d44
20201125,307_m_hait_2000,002506,002506.SZ,协鑫集成,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707d45
20201125,307_m_hait_2000,002514,002514.SZ,宝馨科技,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707d46
20201125,307_m_hait_2000,002524,002524.SZ,光正眼科,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707d47
20201125,307_m_hait_2000,002529,002529.SZ,*ST海源,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707d48
20201125,307_m_hait_2000,002535,002535.SZ,*ST林重,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707d49
20201125,307_m_hait_2000,002553,002553.SZ,南方轴承,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707d4a
20201125,307_m_hait_2000,002569,002569.SZ,ST步森,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707d4b
20201125,307_m_hait_2000,002571,002571.SZ,德力股份,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe35af8ac917c027707d4c
