DataDate,AcctIDByMXZ,SecurityID,WindCode,SecName,TgtQty,MarginOrNotMark,AvlQtyInPrivatePool,AvlQtyInPublicPool,QuotaOnLastTrdDate,QtyToTerminate,QtyToLock,QtyToBorrowFromPublicSecPool,QtyToBorrowFromOutsideSource,_id
20201124,307_m_hait_2000,000818,000818.SZ,航锦科技,7000,1,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,5fbe0e1e9a5021a6d0432ca1
20201124,307_m_hait_2000,000820,000820.SZ,*ST节能,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0e1e9a5021a6d0432ca2
20201124,307_m_hait_2000,000822,000822.SZ,山东海化,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0e1e9a5021a6d0432ca3
20201124,307_m_hait_2000,000829,000829.SZ,天音控股,20200,1,0.0,0.0,0.0,0.0,0.0,0.0,20200.0,5fbe0e1e9a5021a6d0432ca4
20201124,307_m_hait_2000,000830,000830.SZ,鲁西化工,11200,1,0.0,0.0,0.0,0.0,0.0,0.0,11200.0,5fbe0e1e9a5021a6d0432ca5
20201124,307_m_hait_2000,000831,000831.SZ,五矿稀土,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0e1e9a5021a6d0432ca6
20201124,307_m_hait_2000,000835,000835.SZ,*ST长动,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0e1e9a5021a6d0432ca7
20201124,307_m_hait_2000,000851,000851.SZ,高鸿股份,19600,1,0.0,0.0,0.0,0.0,0.0,0.0,19600.0,5fbe0e1e9a5021a6d0432ca8
20201124,307_m_hait_2000,000861,000861.SZ,海印股份,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0e1e9a5021a6d0432ca9
20201124,307_m_hait_2000,000868,000868.SZ,ST安凯,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0e1e9a5021a6d0432caa
20201124,307_m_hait_2000,000869,000869.SZ,张裕A,3800,1,0.0,0.0,0.0,0.0,0.0,0.0,3800.0,5fbe0e1e9a5021a6d0432cab
20201124,307_m_hait_2000,000877,000877.SZ,天山股份,8200,1,0.0,0.0,0.0,0.0,0.0,0.0,8200.0,5fbe0e1e9a5021a6d0432cac
20201124,307_m_hait_2000,000887,000887.SZ,中鼎股份,10400,1,0.0,0.0,0.0,0.0,0.0,0.0,10400.0,5fbe0e1e9a5021a6d0432cad
20201124,307_m_hait_2000,000889,000889.SZ,中嘉博创,22600,1,0.0,0.0,0.0,0.0,0.0,0.0,22600.0,5fbe0e1e9a5021a6d0432cae
20201124,307_m_hait_2000,000890,000890.SZ,*ST胜尔,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0e1e9a5021a6d0432caf
20201124,307_m_hait_2000,000893,000893.SZ,亚钾国际,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0e1e9a5021a6d0432cb0
20201124,307_m_hait_2000,000897,000897.SZ,津滨发展,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0e1e9a5021a6d0432cb1
20201124,307_m_hait_2000,000905,000905.SZ,厦门港务,19400,1,0.0,0.0,0.0,0.0,0.0,0.0,19400.0,5fbe0e1e9a5021a6d0432cb2
20201124,307_m_hait_2000,000908,000908.SZ,景峰医药,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0e1e9a5021a6d0432cb3
20201124,307_m_hait_2000,000918,000918.SZ,嘉凯城,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0e1e9a5021a6d0432cb4
20201124,307_m_hait_2000,000921,000921.SZ,海信家电,9000,1,0.0,0.0,0.0,0.0,0.0,0.0,9000.0,5fbe0e1e9a5021a6d0432cb5
20201124,307_m_hait_2000,000923,000923.SZ,河钢资源,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0e1e9a5021a6d0432cb6
20201124,307_m_hait_2000,000929,000929.SZ,兰州黄河,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0e1e9a5021a6d0432cb7
20201124,307_m_hait_2000,000933,000933.SZ,神火股份,17600,1,0.0,0.0,0.0,0.0,0.0,0.0,17600.0,5fbe0e1e9a5021a6d0432cb8
20201124,307_m_hait_2000,000949,000949.SZ,新乡化纤,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0e1e9a5021a6d0432cb9
20201124,307_m_hait_2000,000957,000957.SZ,中通客车,17800,1,0.0,0.0,0.0,0.0,0.0,0.0,17800.0,5fbe0e1e9a5021a6d0432cba
20201124,307_m_hait_2000,000962,000962.SZ,东方钽业,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0e1e9a5021a6d0432cbb
20201124,307_m_hait_2000,000971,000971.SZ,*ST高升,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0e1e9a5021a6d0432cbc
20201124,307_m_hait_2000,000972,000972.SZ,ST中基,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0e1e9a5021a6d0432cbd
20201124,307_m_hait_2000,000978,000978.SZ,桂林旅游,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0e1e9a5021a6d0432cbe
20201124,307_m_hait_2000,000980,000980.SZ,*ST众泰,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0e1e9a5021a6d0432cbf
20201124,307_m_hait_2000,000985,000985.SZ,大庆华科,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0e1e9a5021a6d0432cc0
20201124,307_m_hait_2000,000996,000996.SZ,中国中期,15200,1,0.0,0.0,0.0,0.0,0.0,0.0,15200.0,5fbe0e1e9a5021a6d0432cc1
20201124,307_m_hait_2000,001696,001696.SZ,宗申动力,17000,1,0.0,0.0,0.0,0.0,0.0,0.0,17000.0,5fbe0e1e9a5021a6d0432cc2
20201124,307_m_hait_2000,002009,002009.SZ,天奇股份,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0e1e9a5021a6d0432cc3
20201124,307_m_hait_2000,002021,002021.SZ,ST中捷,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0e1e9a5021a6d0432cc4
20201124,307_m_hait_2000,002026,002026.SZ,山东威达,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0e1e9a5021a6d0432cc5
20201124,307_m_hait_2000,002040,002040.SZ,南京港,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0e1e9a5021a6d0432cc6
20201124,307_m_hait_2000,002044,002044.SZ,美年健康,12600,1,0.0,0.0,0.0,0.0,0.0,0.0,12600.0,5fbe0e1e9a5021a6d0432cc7
20201124,307_m_hait_2000,002052,002052.SZ,*ST同洲,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0e1e9a5021a6d0432cc8
20201124,307_m_hait_2000,002055,002055.SZ,得润电子,9800,1,0.0,0.0,0.0,0.0,0.0,0.0,9800.0,5fbe0e1e9a5021a6d0432cc9
20201124,307_m_hait_2000,002058,002058.SZ,威尔泰,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0e1e9a5021a6d0432cca
20201124,307_m_hait_2000,002069,002069.SZ,獐子岛,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0e1e9a5021a6d0432ccb
20201124,307_m_hait_2000,002071,002071.SZ,*ST长城,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0e1e9a5021a6d0432ccc
20201124,307_m_hait_2000,002076,002076.SZ,*ST雪莱,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0e1e9a5021a6d0432ccd
20201124,307_m_hait_2000,002078,002078.SZ,太阳纸业,9000,1,0.0,0.0,0.0,0.0,0.0,0.0,9000.0,5fbe0e1e9a5021a6d0432cce
20201124,307_m_hait_2000,002083,002083.SZ,孚日股份,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0e1e9a5021a6d0432ccf
20201124,307_m_hait_2000,002086,002086.SZ,*ST东洋,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0e1e9a5021a6d0432cd0
20201124,307_m_hait_2000,002089,002089.SZ,ST新海,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0e1e9a5021a6d0432cd1
20201124,307_m_hait_2000,002096,002096.SZ,南岭民爆,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0e1e9a5021a6d0432cd2
20201124,307_m_hait_2000,002103,002103.SZ,广博股份,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0e1e9a5021a6d0432cd3
20201124,307_m_hait_2000,002105,002105.SZ,信隆健康,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0e1e9a5021a6d0432cd4
20201124,307_m_hait_2000,002108,002108.SZ,沧州明珠,28800,1,0.0,0.0,0.0,0.0,0.0,0.0,28800.0,5fbe0e1e9a5021a6d0432cd5
20201124,307_m_hait_2000,002112,002112.SZ,三变科技,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0e1e9a5021a6d0432cd6
20201124,307_m_hait_2000,002114,002114.SZ,罗平锌电,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0e1e9a5021a6d0432cd7
20201124,307_m_hait_2000,002118,002118.SZ,紫鑫药业,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0e1e9a5021a6d0432cd8
20201124,307_m_hait_2000,002125,002125.SZ,湘潭电化,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0e1e9a5021a6d0432cd9
20201124,307_m_hait_2000,002126,002126.SZ,银轮股份,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0e1e9a5021a6d0432cda
20201124,307_m_hait_2000,002131,002131.SZ,利欧股份,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0e1e9a5021a6d0432cdb
20201124,307_m_hait_2000,002141,002141.SZ,贤丰控股,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0e1e9a5021a6d0432cdc
20201124,307_m_hait_2000,002147,002147.SZ,*ST新光,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0e1e9a5021a6d0432cdd
20201124,307_m_hait_2000,002149,002149.SZ,西部材料,12800,1,0.0,0.0,0.0,0.0,0.0,0.0,12800.0,5fbe0e1e9a5021a6d0432cde
20201124,307_m_hait_2000,002153,002153.SZ,石基信息,4400,1,0.0,0.0,1000.0,0.0,0.0,0.0,3400.0,5fbe0e1e9a5021a6d0432cdf
20201124,307_m_hait_2000,002160,002160.SZ,常铝股份,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0e1e9a5021a6d0432ce0
20201124,307_m_hait_2000,002163,002163.SZ,海南发展,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0e1e9a5021a6d0432ce1
20201124,307_m_hait_2000,002165,002165.SZ,红宝丽,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0e1e9a5021a6d0432ce2
20201124,307_m_hait_2000,002167,002167.SZ,东方锆业,24400,1,0.0,0.0,0.0,0.0,0.0,0.0,24400.0,5fbe0e1e9a5021a6d0432ce3
20201124,307_m_hait_2000,002172,002172.SZ,澳洋健康,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0e1e9a5021a6d0432ce4
20201124,307_m_hait_2000,002173,002173.SZ,创新医疗,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0e1e9a5021a6d0432ce5
20201124,307_m_hait_2000,002175,002175.SZ,ST东网,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0e1e9a5021a6d0432ce6
20201124,307_m_hait_2000,002176,002176.SZ,*ST江特,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0e1e9a5021a6d0432ce7
20201124,307_m_hait_2000,002186,002186.SZ,全聚德,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0e1e9a5021a6d0432ce8
20201124,307_m_hait_2000,002188,002188.SZ,ST巴士,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0e1e9a5021a6d0432ce9
20201124,307_m_hait_2000,002190,002190.SZ,成飞集成,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0e1e9a5021a6d0432cea
20201124,307_m_hait_2000,002196,002196.SZ,方正电机,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0e1e9a5021a6d0432ceb
20201124,307_m_hait_2000,002200,002200.SZ,ST云投,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0e1e9a5021a6d0432cec
20201124,307_m_hait_2000,002206,002206.SZ,海利得,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0e1e9a5021a6d0432ced
20201124,307_m_hait_2000,002207,002207.SZ,准油股份,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0e1e9a5021a6d0432cee
20201124,307_m_hait_2000,002210,002210.SZ,*ST飞马,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0e1e9a5021a6d0432cef
20201124,307_m_hait_2000,002211,002211.SZ,宏达新材,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0e1e9a5021a6d0432cf0
20201124,307_m_hait_2000,002214,002214.SZ,大立科技,6200,1,0.0,886800.0,1000.0,0.0,0.0,5200.0,0.0,5fbe0e1e9a5021a6d0432cf1
20201124,307_m_hait_2000,002219,002219.SZ,*ST恒康,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5fbe0e1e9a5021a6d0432cf2
